id,v,w,x,y,z,ts_in,ts_out
20274,0.52,0.269,0.792,0.677,0.023,778,1842
20275,0.021,0.614,0.981,0.882,0.308,197,1442
20276,0.103,0.106,0.118,0.553,0.135,912,1503
20277,0.818,0.962,0.288,0.398,0.567,958,1659
20278,0.795,0.554,0.545,0.983,0.567,644,1253
20279,0.203,0.693,0.876,0.297,0.509,683,1009
20280,0.715,0.0,0.984,0.633,0.533,640,1868
20281,0.936,0.249,0.093,0.254,0.73,235,1812
20282,0.267,0.602,0.401,0.402,0.115,922,1785
20283,0.119,0.905,0.27,0.832,0.81,699,1993
20284,0.48,0.15,0.949,0.883,0.761,484,1143
20285,0.924,0.248,0.198,0.365,0.629,932,1556
20286,0.091,0.273,0.139,0.267,0.147,767,1669
20287,0.883,0.391,0.105,0.711,0.399,360,1716
20288,0.651,0.787,0.438,0.986,0.826,304,1803
20289,0.458,0.651,0.998,0.785,0.983,160,1432
20290,0.37,0.571,0.598,0.194,0.098,293,995
20291,0.342,0.902,0.964,0.35,0.696,938,1832
20292,0.631,0.177,0.406,0.051,0.001,756,1815
20293,0.433,0.903,0.13,0.748,0.306,108,1539
20294,0.55,0.235,0.986,0.408,0.681,106,1345
20295,0.002,0.873,0.35,0.591,0.816,238,1796
20296,0.473,0.785,0.816,0.504,0.446,597,1580
20297,0.067,0.717,0.632,0.124,0.303,56,1992
20298,0.169,0.2,0.339,0.14,0.216,596,1192
20299,0.367,0.826,0.331,0.547,0.141,542,1519
20300,0.741,0.849,0.774,0.406,0.005,515,1876
20301,0.57,0.979,0.554,0.694,0.966,307,818
20302,0.973,0.67,0.989,0.181,0.066,94,1516
20303,0.005,0.891,0.958,0.888,0.525,630,1262
20304,0.047,0.223,0.688,0.573,0.175,726,945
20305,0.789,0.507,0.039,0.484,0.88,427,1381
20306,0.901,0.647,0.78,0.804,0.411,164,426
20307,0.63,0.835,0.964,0.907,0.271,540,631
20308,0.705,0.612,0.899,0.549,0.93,664,675
20309,0.836,0.342,0.671,0.628,0.702,635,1242
20310,0.79,0.538,0.011,0.395,0.236,300,554
20311,0.637,0.517,0.292,0.244,0.388,460,1132
20312,0.395,0.925,0.604,0.091,0.8,699,1662
20313,0.271,0.902,0.727,0.646,0.264,589,1787
20314,0.319,0.659,0.929,0.238,0.723,881,1523
20315,0.526,0.463,0.159,0.704,0.633,531,801
20316,0.235,0.19,0.631,0.93,0.326,820,1349
20317,0.759,0.989,0.748,0.126,0.402,4,757
20318,0.68,0.888,0.862,0.164,0.085,199,1276
20319,0.331,0.118,0.115,0.688,0.735,558,1753
20320,0.993,0.656,0.014,0.692,0.587,282,1147
20321,0.71,0.786,0.81,0.356,0.295,578,631
20322,0.877,0.275,0.916,0.962,0.053,25,183
20323,0.659,0.887,0.228,0.958,0.162,363,1985
20324,0.916,0.468,0.797,0.244,0.302,877,1749
20325,0.534,0.455,0.99,0.132,0.011,446,822
20326,0.432,0.054,0.144,0.565,0.89,689,760
20327,0.227,0.841,0.786,0.511,0.398,332,1096
20328,0.969,0.764,0.396,0.43,0.532,493,1966
20329,0.105,0.141,0.792,0.122,0.035,172,955
20330,0.437,0.309,0.979,0.486,0.364,246,1689
20331,0.857,0.192,0.786,0.834,0.736,101,877
20332,0.101,0.399,0.235,0.798,0.94,999,1533
20333,0.456,0.471,0.177,0.337,0.99,31,1258
20334,0.773,0.397,0.703,0.776,0.482,546,1145
20335,0.741,0.722,0.188,0.821,0.93,445,1403
20336,0.564,0.749,0.132,0.817,0.642,358,671
20337,0.787,0.499,0.089,0.16,0.849,54,659
20338,0.013,0.297,0.061,0.02,0.101,782,1017
20339,0.524,0.186,0.534,0.72,0.127,669,1407
20340,0.235,0.723,0.859,0.827,0.128,419,1928
20341,0.132,0.134,0.188,0.793,0.672,777,1318
20342,0.194,0.376,0.198,0.932,0.626,516,582
20343,0.876,0.754,0.995,0.053,0.496,4,839
20344,0.491,0.971,0.084,0.736,0.281,118,1235
20345,0.636,0.792,0.993,0.714,0.553,164,1761
20346,0.566,0.603,0.113,0.08,0.009,475,1648
20347,0.617,0.183,0.025,0.38,0.238,318,768
20348,0.518,0.858,0.616,0.004,0.823,825,1278
20349,0.065,0.898,0.784,0.008,0.615,281,1378
20350,0.163,0.473,0.864,0.641,0.903,190,1005
20351,0.68,0.236,0.263,0.6,0.246,124,1445
20352,0.803,0.88,0.523,0.484,0.973,371,1927
20353,0.03,0.375,0.167,0.085,0.234,895,1704
20354,0.115,0.934,0.838,0.624,0.377,998,1973
20355,0.348,0.193,0.536,0.911,0.726,556,1944
20356,0.917,0.006,0.957,0.345,0.005,909,1901
20357,0.961,0.271,0.154,0.361,0.785,442,647
20358,0.148,0.544,0.33,0.985,0.937,88,1743
20359,0.508,0.012,0.641,0.045,1.0,672,1670
20360,0.746,0.761,0.835,0.695,0.542,424,1487
20361,0.233,0.633,0.069,0.201,0.518,943,1960
20362,0.185,0.01,0.882,0.133,0.748,25,68
20363,0.386,0.966,0.437,0.818,0.483,953,1748
20364,0.101,0.897,0.752,0.093,0.55,984,1586
20365,0.879,0.253,0.47,0.029,0.655,671,1192
20366,0.22,0.671,0.914,0.738,0.34,825,1374
20367,0.571,0.613,0.497,0.66,0.2,32,1318
20368,0.154,0.808,0.442,0.027,0.023,336,876
20369,0.153,0.686,0.966,0.458,0.474,4,873
20370,0.266,0.631,0.63,0.476,0.017,364,1263
20371,0.983,0.032,0.77,0.994,0.343,519,1568
20372,0.107,0.231,0.69,0.257,0.36,526,1830
20373,0.917,0.82,0.651,0.88,0.971,867,1271
20374,0.603,0.501,0.547,0.658,0.847,227,1466
20375,0.542,0.129,0.693,0.145,0.965,976,1212
20376,0.644,0.173,0.189,0.227,0.28,370,1004
20377,0.961,0.798,0.383,0.211,0.917,156,1975
20378,0.967,0.092,0.645,0.703,0.674,556,603
20379,0.401,0.282,0.088,0.513,0.784,514,882
20380,0.709,0.754,0.105,0.206,0.65,530,805
20381,0.586,0.442,0.787,0.05,0.751,612,836
20382,0.25,0.996,0.105,0.262,0.708,704,1654
20383,0.011,0.888,0.888,0.6,0.496,622,1171
20384,0.691,0.191,0.861,0.681,0.465,992,1174
20385,0.417,0.802,0.562,0.121,0.866,956,1921
20386,0.293,0.997,0.49,0.778,0.537,386,1237
20387,0.102,0.475,0.722,0.016,0.216,746,806
20388,0.38,0.846,0.412,0.991,0.624,0,654
20389,0.411,0.76,0.376,0.445,0.64,358,779
20390,0.642,0.4,0.768,0.785,0.115,453,1255
20391,0.46,0.638,0.73,0.526,0.71,965,1548
20392,0.103,0.878,0.935,0.25,0.171,293,1739
20393,0.2,0.877,0.805,0.222,0.646,641,1356
20394,0.9,0.821,0.3,0.092,0.233,810,1250
20395,0.372,0.204,0.618,0.642,0.297,826,1085
20396,0.638,0.446,0.023,0.685,0.983,880,1165
20397,0.555,0.328,0.932,0.305,0.225,733,1960
20398,0.246,0.323,0.235,0.688,0.065,716,1039
20399,0.039,0.034,0.836,0.357,0.138,947,1084
20400,0.27,0.664,0.832,0.879,0.908,539,1447
20401,0.896,0.923,0.149,0.65,0.4,61,230
20402,0.276,0.011,0.939,0.436,0.763,476,1572
20403,0.238,0.861,0.186,0.571,0.748,121,595
20404,0.645,0.394,0.111,0.304,0.529,339,1094
20405,0.002,0.481,0.875,0.765,0.16,611,1447
20406,0.855,0.239,0.03,0.365,0.848,141,1120
20407,0.601,0.217,0.368,0.185,0.54,1000,1853
20408,0.265,0.299,0.573,0.808,0.211,981,1645
20409,0.486,0.777,0.27,0.8,0.86,247,1984
20410,0.346,0.735,0.755,0.356,0.435,926,1301
20411,0.117,0.285,0.695,0.66,0.53,817,1584
20412,0.541,0.486,0.878,0.684,0.258,738,1626
20413,0.897,0.957,0.36,0.004,0.893,744,871
20414,0.725,0.845,0.196,0.003,0.17,66,528
20415,0.916,0.778,0.419,0.897,0.412,814,1929
20416,0.578,0.355,0.383,0.923,0.259,408,729
20417,0.344,0.39,0.097,0.735,0.914,725,1248
20418,0.589,0.435,0.881,0.879,0.275,364,1857
20419,0.908,0.141,0.8,0.736,0.117,512,1571
20420,0.126,0.939,0.374,0.926,0.983,518,1128
20421,0.282,0.146,0.532,0.152,0.275,413,1968
20422,0.696,0.726,0.37,0.657,0.494,135,1216
20423,0.987,0.22,0.411,0.872,0.67,795,1226
20424,0.203,0.737,0.427,0.398,0.967,168,652
20425,0.119,0.735,0.858,0.113,0.133,649,1111
20426,0.106,0.532,0.482,0.998,0.632,934,1850
20427,0.892,0.021,0.161,0.549,0.988,350,944
20428,0.847,0.578,0.222,0.812,0.361,842,1290
20429,0.878,0.08,0.85,0.394,0.007,688,1899
20430,0.996,0.442,0.028,0.705,0.507,508,550
20431,0.463,0.608,0.529,0.324,0.355,938,978
20432,0.602,0.292,0.002,0.608,0.643,679,1314
20433,0.021,0.119,0.713,0.795,0.377,335,812
20434,0.08,0.686,0.949,0.673,0.812,208,1076
20435,0.278,0.39,0.228,0.895,0.399,865,1537
20436,0.636,0.296,0.275,0.355,0.32,750,1281
20437,0.115,0.683,0.624,0.319,0.676,20,1198
20438,0.666,0.658,0.201,0.507,0.639,925,1629
20439,0.007,0.439,0.542,0.136,0.234,197,1711
20440,0.909,0.641,0.34,0.272,0.787,808,1989
20441,0.972,0.878,0.923,0.115,0.001,680,1320
20442,0.689,0.67,0.133,0.409,0.045,206,864
20443,0.852,0.159,0.84,0.179,0.816,916,1089
20444,0.885,0.939,0.906,0.684,0.561,84,1318
20445,0.822,0.929,0.581,0.45,0.269,23,419
20446,0.464,0.946,0.967,0.673,0.865,273,1425
20447,0.027,0.469,0.495,0.902,0.251,827,1235
20448,0.281,0.328,0.885,0.768,0.308,185,317
20449,0.377,0.657,0.798,0.387,0.993,342,1775
20450,0.16,0.441,0.189,0.057,0.794,389,461
20451,0.02,0.794,0.163,0.158,0.56,488,1005
20452,0.688,0.933,0.44,0.336,0.072,540,1389
20453,0.643,0.174,0.636,0.698,0.574,458,1029
20454,0.734,0.962,0.66,0.711,0.458,296,1479
20455,0.398,0.853,0.089,0.656,0.39,134,1391
20456,0.947,0.446,0.024,0.511,0.375,608,911
20457,0.039,0.07,0.417,0.516,0.555,853,1750
20458,0.28,0.796,0.231,0.882,0.987,622,1334
20459,0.14,0.1,0.199,0.867,0.291,557,872
20460,0.154,0.407,0.101,0.24,0.825,25,682
20461,0.127,0.924,0.282,0.279,0.791,237,1025
20462,0.21,0.385,0.098,0.543,0.634,120,1825
20463,0.794,0.194,0.29,0.368,0.576,702,1357
20464,0.487,0.761,0.774,0.793,0.055,43,317
20465,0.338,0.877,0.104,0.931,0.997,420,1627
20466,0.994,0.028,0.293,0.232,0.419,56,796
20467,0.391,0.667,0.119,0.56,0.359,382,1161
20468,0.527,0.372,0.459,0.691,0.467,802,1855
20469,0.495,0.78,0.561,0.074,0.26,698,1511
20470,0.235,0.122,0.151,0.337,0.25,721,1258
20471,0.985,0.135,0.664,0.355,0.012,123,1461
20472,0.205,0.398,0.843,0.986,0.943,246,858
20473,0.758,0.638,0.266,0.672,0.721,361,1921
20474,0.567,0.608,0.27,0.027,0.649,720,1585
20475,0.346,0.538,0.29,0.757,0.571,958,1199
20476,0.837,0.677,0.239,0.121,0.494,54,1564
20477,0.842,0.373,0.357,0.424,0.816,113,920
20478,0.802,0.173,0.997,0.311,0.546,279,1586
20479,0.989,0.698,0.251,0.479,0.673,305,628
20480,0.357,0.838,0.012,0.194,0.266,388,814
20481,0.977,0.609,0.906,0.067,0.913,12,1114
20482,0.444,0.606,0.57,0.191,0.502,209,677
20483,0.214,0.121,0.504,0.1,0.868,173,653
20484,0.282,0.082,0.437,0.928,0.975,38,402
20485,0.579,0.082,0.109,0.308,0.931,626,884
20486,0.195,0.635,0.726,0.456,0.332,338,1366
20487,0.137,0.599,0.952,0.771,0.401,819,1779
20488,0.623,0.197,0.234,0.999,0.682,891,1016
20489,0.593,0.081,0.325,0.897,0.077,724,1315
20490,0.638,0.856,0.526,0.396,0.796,976,1279
20491,0.904,0.426,0.701,0.95,0.304,466,1804
20492,0.534,0.961,0.703,0.864,0.762,571,846
20493,0.991,0.469,0.132,0.092,0.422,768,1313
20494,0.814,0.096,0.831,0.847,0.321,453,1153
20495,0.584,0.701,0.153,0.93,0.063,947,1293
20496,0.901,0.942,0.959,0.248,0.788,281,1122
20497,0.824,0.42,0.15,0.174,0.844,223,1074
20498,0.337,0.732,0.988,0.189,0.324,707,1413
20499,0.646,0.702,0.502,0.276,0.373,716,1771
20500,0.099,0.258,0.582,0.24,0.043,65,1805
20501,0.556,0.413,0.885,0.209,0.349,660,1306
20502,0.549,0.978,0.255,0.39,0.59,143,1979
20503,0.146,0.508,0.298,0.707,0.316,873,1472
20504,0.685,0.132,0.475,0.154,0.931,150,1796
20505,0.163,0.808,0.618,0.096,0.473,212,437
20506,0.337,0.29,0.639,0.281,0.924,144,715
20507,0.36,0.595,0.08,1.0,0.747,570,1957
20508,0.606,0.398,0.711,0.786,0.701,481,948
20509,0.618,0.396,0.104,0.948,0.44,988,1424
20510,0.203,0.759,0.038,0.457,0.43,11,1945
20511,0.163,0.931,0.679,0.448,0.548,415,1908
20512,0.487,0.508,0.983,0.061,0.992,853,1741
20513,0.731,0.845,0.805,0.744,0.509,349,909
20514,0.926,0.813,0.344,0.221,0.482,989,1907
20515,0.114,0.983,0.483,0.473,0.619,610,1001
20516,0.561,0.491,0.232,0.878,0.473,722,1207
20517,0.951,0.351,0.072,0.678,0.451,395,1531
20518,0.912,0.355,0.264,0.816,0.695,867,1443
20519,0.958,0.177,0.146,0.172,0.227,7,1428
20520,0.655,0.146,0.274,0.374,0.665,61,142
20521,0.574,0.053,0.149,0.171,0.632,102,1206
20522,0.326,0.913,0.463,0.355,0.243,579,914
20523,0.383,0.598,0.538,0.365,0.958,424,1367
20524,0.706,0.417,0.618,0.834,0.889,129,1344
20525,0.739,0.659,0.813,0.081,0.136,874,885
20526,0.472,0.957,0.55,0.109,0.656,476,1390
20527,0.11,0.146,0.724,0.945,0.803,308,1728
20528,0.457,0.442,0.424,0.913,0.281,582,1439
20529,0.224,0.245,0.473,0.373,0.678,844,1341
20530,0.753,0.226,0.97,0.637,0.617,801,1402
20531,0.59,0.828,0.945,0.993,0.817,756,1926
20532,0.006,0.013,0.968,0.524,0.653,367,703
20533,0.1,0.778,0.057,0.513,0.083,982,1607
20534,0.253,0.794,0.676,0.735,0.861,692,1199
20535,0.312,0.824,0.562,0.483,0.765,678,1334
20536,0.836,0.22,0.14,0.053,0.932,445,1225
20537,0.707,0.437,0.05,0.272,0.279,54,500
20538,0.723,0.874,0.882,0.918,0.534,925,1163
20539,0.938,0.217,0.312,0.265,0.471,457,1052
20540,0.909,0.795,0.062,0.815,0.932,503,1347
20541,0.492,0.577,0.935,0.852,0.964,127,446
20542,0.626,0.61,0.568,0.144,0.582,931,1576
20543,0.838,0.591,0.67,0.582,0.316,347,1696
20544,0.407,0.312,0.517,0.07,0.406,42,393
20545,0.336,0.657,0.313,0.105,0.169,255,1274
20546,0.902,0.16,0.542,0.822,0.629,336,922
20547,0.231,0.923,0.081,0.054,0.997,587,664
20548,0.657,0.857,0.433,0.91,0.121,626,813
20549,0.619,0.668,0.293,0.583,0.333,226,1419
20550,0.496,0.354,0.818,0.089,0.361,79,1796
20551,0.138,0.626,0.349,0.557,0.806,755,1434
20552,0.119,0.931,0.27,0.12,0.578,133,702
20553,0.066,0.608,0.928,0.26,0.282,873,1838
20554,0.771,0.918,0.822,0.909,0.163,419,1370
20555,0.887,0.838,0.735,0.29,0.79,415,1243
20556,0.474,0.999,0.3,0.031,0.647,443,1223
20557,0.363,0.854,0.785,0.355,0.162,794,1335
20558,0.341,0.225,0.066,0.217,0.833,677,1230
20559,0.834,0.415,0.214,0.752,0.438,725,1852
20560,0.829,0.481,0.037,0.492,0.73,573,903
20561,0.299,0.855,0.387,0.908,0.648,641,982
20562,0.43,0.324,0.383,0.269,0.802,496,1426
20563,0.229,0.519,0.757,0.687,0.536,437,601
20564,0.634,0.921,0.843,0.175,0.462,282,388
20565,0.964,0.552,0.686,0.078,0.872,37,598
20566,0.982,0.542,0.695,0.801,0.226,244,1992
20567,0.24,0.812,0.404,0.01,0.986,679,1371
20568,0.447,0.667,0.121,0.123,0.764,42,1247
20569,0.401,0.461,0.321,0.463,0.861,262,1707
20570,0.56,0.947,0.524,0.26,0.856,563,1300
20571,0.833,0.832,0.113,0.622,0.565,294,1496
20572,0.325,0.161,0.956,0.474,0.669,320,1432
20573,0.269,0.465,0.819,0.401,0.885,711,1982
20574,0.619,0.937,0.375,0.034,0.948,481,1078
20575,0.402,0.973,0.2,0.917,0.195,770,982
20576,0.898,0.715,0.717,0.814,0.481,855,974
20577,0.126,0.036,0.341,0.064,0.655,353,1031
20578,0.155,0.762,0.262,0.379,0.827,26,588
20579,0.409,0.951,0.129,0.923,0.118,203,1442
20580,0.07,0.99,0.764,0.473,0.056,587,1755
20581,0.456,0.728,0.584,0.843,0.524,102,891
20582,0.661,0.925,0.085,0.343,0.135,412,696
20583,0.501,0.723,0.365,0.344,0.188,222,775
20584,0.126,0.965,0.196,0.144,0.037,117,291
20585,0.978,0.273,0.069,0.561,0.477,165,177
20586,0.705,0.028,0.312,0.859,0.521,224,362
20587,0.461,0.029,0.432,0.173,0.505,600,1478
20588,0.426,0.046,0.682,0.296,0.258,751,1276
20589,0.876,0.425,0.337,0.049,0.866,685,1897
20590,0.831,0.038,0.232,0.763,0.144,895,1577
20591,0.311,0.186,0.876,0.569,0.821,800,1950
20592,0.539,0.638,0.398,0.434,0.238,374,1691
20593,0.531,0.274,0.644,0.752,0.115,778,1731
20594,0.136,0.223,0.192,0.208,0.373,991,1921
20595,0.393,0.439,0.71,0.503,0.269,670,869
20596,0.193,0.706,0.6,0.669,0.232,505,1363
20597,0.624,0.886,0.219,0.768,0.681,324,1519
20598,0.649,0.147,0.681,0.48,0.329,192,1630
20599,0.643,0.778,0.804,0.185,0.52,927,1052
20600,0.313,0.174,0.164,0.092,0.61,751,1163
20601,0.079,0.256,0.423,0.559,0.338,256,1574
20602,0.944,0.564,0.757,0.184,0.567,463,1124
20603,0.622,0.908,0.126,0.649,0.945,187,971
20604,0.954,0.671,0.621,0.014,0.542,447,987
20605,0.577,0.761,0.211,0.957,0.108,863,1746
20606,0.876,0.69,0.33,0.972,0.277,812,1098
20607,0.808,0.845,0.652,0.902,0.225,555,1931
20608,0.009,0.719,0.308,0.708,0.668,108,1352
20609,0.498,0.336,0.186,0.696,0.201,471,1549
20610,0.995,0.151,0.177,0.699,0.44,673,1144
20611,0.529,0.535,0.836,0.158,0.987,295,497
20612,0.774,0.77,0.029,0.042,0.886,212,712
20613,0.613,0.139,0.072,0.493,0.323,548,1473
20614,0.244,0.552,0.93,0.073,0.324,564,1981
20615,0.239,0.081,0.579,0.015,0.874,728,1641
20616,0.59,0.428,0.671,0.516,0.866,246,372
20617,0.421,0.496,0.757,0.583,0.89,576,1106
20618,0.412,0.589,0.126,0.055,0.2,689,1645
20619,0.844,0.401,0.093,0.097,0.059,690,1199
20620,0.1,0.182,0.578,0.997,0.157,117,1436
20621,0.152,0.168,0.174,0.945,0.709,593,600
20622,0.612,0.692,0.369,0.293,0.048,555,1905
20623,0.488,0.45,0.451,0.355,0.676,408,1408
20624,0.928,0.303,0.402,0.003,0.747,82,1386
20625,0.651,0.409,0.227,0.49,0.89,265,1927
20626,0.296,0.011,0.254,0.389,0.894,859,1207
20627,0.147,0.787,0.809,0.156,0.768,78,321
20628,0.529,0.62,0.437,0.507,0.589,247,795
20629,0.912,0.572,0.385,0.251,0.462,967,1039
20630,0.407,0.635,0.193,0.718,0.46,304,920
20631,0.833,0.821,0.847,0.28,0.74,142,1119
20632,0.157,0.513,0.59,0.788,0.79,642,1585
20633,0.329,0.168,0.806,0.012,0.704,460,1840
20634,0.586,0.266,0.481,0.639,0.948,747,891
20635,0.324,0.673,0.232,0.756,0.88,196,1315
20636,0.036,0.938,0.53,0.429,0.662,536,577
20637,0.02,0.31,0.167,0.086,0.749,943,1006
20638,0.371,0.159,0.186,0.053,0.927,670,1738
20639,0.896,0.283,0.522,0.531,0.161,750,1003
20640,0.464,0.609,0.895,0.263,0.315,992,1747
20641,0.801,0.912,0.96,0.477,0.417,581,1785
20642,0.897,0.245,0.694,0.433,0.584,459,508
20643,0.732,0.154,0.461,0.822,0.56,155,1458
20644,0.077,0.076,0.268,0.861,0.43,382,733
20645,0.215,0.824,0.194,0.39,0.128,880,948
20646,0.867,0.77,0.158,0.219,0.614,426,1420
20647,0.386,0.264,0.526,0.408,0.311,827,1171
20648,0.357,0.086,0.992,0.996,0.345,288,1228
20649,0.061,0.902,0.353,0.24,0.197,127,1441
20650,0.5,0.133,0.363,0.121,0.395,414,791
20651,0.981,0.131,0.875,0.361,0.41,754,1453
20652,0.47,0.635,0.956,0.166,0.466,613,1858
20653,0.513,0.081,0.889,0.888,0.168,402,1702
20654,0.175,0.602,0.09,0.999,0.454,636,1075
20655,0.821,0.737,0.546,0.534,0.262,920,1695
20656,0.364,0.007,0.572,0.368,0.958,161,344
20657,0.68,0.826,0.81,0.295,0.677,836,1121
20658,0.089,0.94,0.636,0.35,0.553,379,1966
20659,0.438,0.274,0.822,0.111,0.022,664,945
20660,0.125,0.364,0.677,0.279,0.047,587,1342
20661,0.666,0.474,0.211,0.712,0.115,495,1429
20662,0.983,0.258,0.511,0.46,0.891,578,1684
20663,0.104,0.855,0.422,0.817,0.327,692,1398
20664,0.707,0.449,0.168,0.955,0.434,905,907
20665,0.67,0.022,0.923,0.946,0.239,975,1181
20666,0.258,0.25,0.8,0.818,0.515,537,1662
20667,0.381,0.031,0.378,0.617,0.642,638,1242
20668,0.9,0.432,0.832,0.668,0.966,489,1428
20669,0.528,0.143,0.137,0.148,0.692,203,1186
20670,0.907,0.229,0.465,0.06,0.79,573,1951
20671,0.696,0.441,0.64,0.396,0.891,209,1690
20672,0.48,0.926,0.342,0.451,0.817,67,166
20673,0.741,0.301,0.884,0.969,0.488,71,1120
20674,0.479,0.195,0.401,0.508,0.142,95,1349
20675,0.366,0.764,0.647,0.887,0.804,810,1708
20676,0.105,0.629,0.753,0.826,0.892,49,342
20677,0.144,0.367,0.912,0.777,0.923,382,1473
20678,0.062,0.959,0.638,0.157,0.041,220,1807
20679,0.151,0.97,0.562,0.871,0.028,718,1641
20680,0.785,0.515,0.559,0.217,0.518,952,983
20681,0.579,0.924,0.737,0.581,0.645,161,1797
20682,0.114,0.138,0.031,0.891,0.782,92,345
20683,0.478,0.787,0.841,0.985,0.846,930,1580
20684,0.46,0.27,0.457,0.465,0.977,304,913
20685,0.767,0.437,0.009,0.991,0.936,652,1852
20686,0.351,0.991,0.778,0.689,0.47,143,1659
20687,0.84,0.295,0.076,0.779,0.519,139,1276
20688,0.261,0.811,0.405,0.509,0.016,638,905
20689,0.694,0.346,0.135,0.54,0.204,318,352
20690,0.585,0.91,0.307,0.069,0.705,711,1412
20691,0.589,0.241,0.012,0.219,0.505,132,941
20692,0.771,0.355,0.669,0.344,0.9,710,1514
20693,0.192,0.135,0.435,0.522,0.693,919,1462
20694,0.01,0.526,0.887,0.15,0.01,818,1920
20695,0.814,0.398,0.277,0.278,0.274,805,1648
20696,0.842,0.66,0.832,0.046,0.999,465,983
20697,0.492,0.388,0.546,0.294,0.914,891,944
20698,0.067,0.254,0.199,0.533,0.721,438,1941
20699,0.46,0.037,0.229,0.553,0.031,696,1140
20700,0.916,0.993,0.356,0.307,0.595,210,880
20701,0.729,0.966,0.797,0.717,0.397,226,300
20702,0.254,0.908,0.044,0.472,0.168,127,403
20703,0.157,0.913,0.941,0.1,0.097,199,1951
20704,0.647,0.971,0.083,0.546,0.614,902,1445
20705,0.793,0.682,0.277,0.473,0.816,503,585
20706,0.497,0.087,0.072,0.207,0.514,478,1790
20707,0.491,0.691,0.042,0.229,0.601,735,1617
20708,0.254,0.743,0.543,0.561,0.337,206,715
20709,0.409,0.25,0.219,0.78,0.518,189,530
20710,0.351,0.724,0.107,0.472,0.785,642,1637
20711,0.491,0.849,0.48,0.196,0.723,720,1454
20712,0.67,0.166,0.246,0.538,0.198,993,1602
20713,0.731,0.902,0.717,0.604,0.803,307,831
20714,0.291,0.538,0.1,0.056,0.987,624,1079
20715,0.65,0.134,0.65,0.561,0.185,939,994
20716,0.368,0.418,0.547,0.57,0.233,265,1179
20717,0.36,0.186,0.444,0.017,0.531,871,1029
20718,0.036,0.188,0.121,0.57,0.042,477,1726
20719,0.671,0.71,0.404,0.71,0.823,256,560
20720,0.007,0.581,0.638,0.43,0.584,296,1969
20721,0.737,0.558,0.998,0.956,0.367,55,1480
20722,0.837,0.699,0.483,0.182,0.492,504,1270
20723,0.39,0.417,0.97,0.349,0.194,969,1732
20724,0.825,0.086,0.325,0.839,0.664,692,878
20725,0.046,0.268,0.678,0.235,0.543,404,642
20726,0.638,0.124,0.395,0.452,0.011,250,1670
20727,0.326,0.067,0.335,0.316,0.525,799,1283
20728,0.335,0.554,0.278,0.153,0.613,491,1399
20729,0.686,0.967,0.654,0.338,0.096,511,628
20730,0.918,0.263,0.426,0.294,0.01,27,1459
20731,0.531,0.653,0.248,0.341,0.296,643,1928
20732,0.382,0.642,0.457,0.759,0.89,341,1125
20733,0.981,0.803,0.428,0.613,0.872,532,1887
20734,0.411,0.031,0.204,0.911,0.084,824,1389
20735,0.638,0.545,0.831,0.804,0.756,901,1998
20736,0.541,0.49,0.371,0.171,0.015,338,910
20737,0.532,0.96,0.356,0.376,0.603,268,443
20738,0.621,0.288,0.897,0.958,0.341,696,993
20739,0.016,0.119,0.669,0.455,0.3,299,642
20740,0.369,0.65,0.364,0.448,0.989,175,1090
20741,0.424,0.374,0.604,0.772,0.986,936,1507
20742,0.734,0.841,0.948,0.464,0.137,721,1297
20743,0.567,0.043,0.689,0.902,0.814,434,552
20744,0.913,0.255,0.891,0.642,0.202,29,545
20745,0.377,0.412,0.171,0.139,0.748,333,1729
20746,0.114,0.866,1.0,0.975,0.656,137,779
20747,0.77,0.544,0.719,0.769,0.367,64,1228
20748,0.538,0.9,0.914,0.31,0.473,567,1568
20749,0.57,0.108,0.295,0.186,0.916,762,1111
20750,0.61,0.802,0.302,0.348,0.677,765,1646
20751,0.452,0.353,0.381,0.764,0.612,467,1964
20752,0.774,0.74,0.647,0.153,0.03,945,1033
20753,0.191,0.243,0.05,0.06,0.346,829,1512
20754,0.519,0.311,0.984,0.6,0.76,680,1776
20755,0.843,0.38,0.721,0.238,0.376,338,1060
20756,0.647,0.846,0.245,0.287,0.638,515,1266
20757,0.67,0.891,0.415,0.118,0.44,918,935
20758,0.76,0.666,0.259,0.932,0.181,315,1051
20759,0.422,0.517,0.724,0.917,0.562,851,1184
20760,0.42,0.267,0.444,0.117,0.401,402,1851
20761,0.886,0.684,0.361,0.053,0.641,320,603
20762,0.51,0.198,0.076,0.925,0.656,210,466
20763,0.44,0.153,0.875,0.496,0.91,397,916
20764,0.628,0.731,0.712,0.567,0.652,813,1036
20765,0.865,0.213,0.815,0.336,0.505,527,829
20766,0.945,0.649,0.837,0.506,0.284,798,1858
20767,0.139,0.626,0.316,0.01,0.702,320,1136
20768,0.277,0.736,0.325,0.73,0.534,286,468
20769,0.301,0.261,0.472,0.352,0.561,864,1587
