id,x,y,ts_in,ts_out
28225,0.601,0.494,544,1717
28226,0.542,0.375,518,857
28227,0.341,0.434,181,785
28228,0.449,0.027,876,1436
28229,0.215,0.686,790,1060
28230,0.812,0.712,24,299
28231,0.399,0.778,234,810
28232,0.996,0.314,614,1754
28233,0.061,0.335,989,1990
28234,0.302,0.021,431,1958
28235,0.609,0.573,216,1087
28236,0.669,0.923,728,1065
28237,0.726,0.822,856,884
28238,0.965,0.792,38,993
28239,0.364,0.072,305,900
28240,0.718,0.63,189,1937
28241,0.036,0.004,942,1861
28242,0.705,0.693,974,1885
28243,0.03,0.958,845,1137
28244,0.814,0.433,894,1716
28245,0.707,0.043,951,1042
28246,0.391,0.506,878,1415
28247,0.82,0.516,766,963
28248,0.203,0.14,994,1613
28249,0.054,0.995,758,809
28250,0.282,0.216,895,1866
28251,0.623,0.298,458,1949
28252,0.419,0.801,660,838
28253,0.215,0.835,6,1599
28254,0.6,0.594,557,1459
28255,0.118,0.361,72,1365
28256,0.841,0.046,427,1238
28257,0.908,0.1,61,1250
28258,0.024,0.908,616,1234
28259,0.522,0.317,224,692
28260,0.361,0.866,434,1024
28261,0.874,0.956,804,1509
28262,0.241,0.553,984,1974
28263,0.322,0.312,940,1019
28264,0.467,0.831,833,1618
28265,0.585,0.468,373,1505
28266,0.632,0.74,170,1192
28267,0.526,0.815,519,1069
28268,0.36,0.878,208,1747
28269,0.18,0.955,362,507
28270,0.14,0.533,672,1190
28271,0.399,0.952,554,1298
28272,0.308,0.119,952,1165
28273,0.179,0.934,447,1137
28274,0.0,0.009,402,1472
28275,0.291,0.834,350,829
28276,0.637,0.805,854,1381
28277,0.335,0.811,805,1284
28278,0.957,0.159,617,1583
28279,0.111,0.842,525,936
28280,0.176,0.536,299,1334
28281,0.208,0.894,153,1546
28282,0.554,0.24,991,1897
28283,0.311,0.993,689,1290
28284,0.894,0.092,576,1295
28285,0.726,0.113,356,1232
28286,0.713,0.895,153,1106
28287,0.546,0.955,666,1489
28288,0.016,0.632,992,1147
28289,0.07,0.894,490,1079
28290,0.239,0.932,165,1365
28291,0.89,0.146,973,1359
28292,0.591,0.308,843,1580
28293,0.919,0.655,139,187
28294,0.994,0.62,950,1191
28295,0.76,0.655,616,976
28296,0.773,0.209,386,1134
28297,0.189,0.247,318,1683
28298,0.398,0.171,67,1601
28299,0.323,0.81,579,1083
28300,0.844,0.101,46,1604
28301,0.756,0.726,656,1640
28302,0.169,0.608,389,1640
28303,0.98,0.623,459,1723
28304,0.295,0.202,565,1595
28305,0.033,0.984,703,1728
28306,0.127,0.672,624,1393
28307,0.558,0.335,80,941
28308,0.111,0.0,436,734
28309,0.968,0.145,225,1871
28310,0.063,0.635,317,1058
28311,0.171,0.76,337,1809
28312,0.394,0.182,979,1953
28313,0.75,0.867,465,1650
28314,0.481,0.428,352,879
28315,0.563,0.118,953,1583
28316,0.801,0.541,179,828
28317,0.604,0.678,281,1056
28318,0.344,0.718,283,1441
28319,0.779,0.232,474,1971
28320,0.419,0.338,51,1021
28321,0.516,0.187,209,637
28322,0.732,0.107,756,1708
28323,0.376,0.735,678,1916
28324,0.651,0.313,186,728
28325,0.645,0.044,295,1504
28326,0.164,0.582,718,1730
28327,0.847,0.43,659,1678
28328,0.602,0.36,411,1217
28329,0.876,0.275,769,1182
28330,0.549,0.251,143,655
28331,0.161,0.226,856,1167
28332,0.481,0.309,243,1034
28333,0.611,0.402,85,144
28334,0.332,0.363,341,505
28335,0.227,0.613,560,1855
28336,0.182,0.926,446,1184
28337,0.614,0.351,2,1672
28338,0.108,0.615,332,503
28339,0.685,0.376,692,748
28340,0.764,0.341,5,863
28341,0.868,0.047,481,1647
28342,0.597,0.591,445,543
28343,0.267,0.125,947,1499
28344,0.211,0.08,634,1188
28345,0.553,0.51,886,1549
28346,0.188,0.802,761,1036
28347,0.609,0.786,647,1231
28348,0.805,0.895,286,1247
28349,0.37,0.831,755,1231
28350,0.179,0.065,757,841
28351,0.775,0.635,437,1929
28352,0.155,0.965,18,328
28353,0.66,0.685,522,1052
28354,0.193,0.736,694,1169
28355,0.962,0.626,908,1977
28356,0.891,0.237,525,686
28357,0.613,0.859,563,1264
28358,0.967,0.406,105,140
28359,0.523,0.062,385,1380
28360,0.724,0.317,442,1167
28361,0.109,0.133,635,1382
28362,0.589,0.937,328,377
28363,0.142,0.772,214,738
28364,0.812,0.204,703,1357
28365,0.83,0.808,86,1214
28366,0.118,0.879,453,513
28367,0.556,0.706,838,1806
28368,0.123,0.54,724,1442
28369,0.486,0.125,242,1937
28370,0.057,0.754,402,755
28371,0.941,0.914,370,1478
28372,0.371,0.08,270,1829
28373,0.784,0.169,233,1309
28374,0.781,0.017,468,1140
28375,0.38,0.056,251,1660
28376,0.785,0.855,688,1013
28377,0.398,0.213,357,803
28378,0.548,0.116,769,1700
28379,0.913,0.519,391,473
28380,0.946,0.035,489,1545
28381,0.639,0.803,353,926
28382,0.847,0.466,38,571
28383,0.637,0.169,120,424
28384,0.702,0.757,179,643
28385,0.042,0.617,809,1941
28386,0.739,0.365,757,1664
28387,0.18,0.277,737,1928
28388,0.304,0.295,859,1390
28389,0.431,0.732,943,1624
28390,0.939,0.525,79,1479
28391,0.518,0.448,308,1062
28392,0.774,0.258,881,1118
28393,0.4,0.388,376,778
28394,0.017,0.525,372,1808
28395,0.699,0.835,893,1307
28396,0.638,0.163,145,400
28397,0.07,0.022,307,1596
28398,0.606,0.382,505,1364
28399,0.801,0.684,606,1246
28400,0.034,0.25,691,925
28401,0.808,0.034,329,959
28402,0.829,0.747,530,1795
28403,0.174,0.822,393,1556
28404,0.818,0.848,924,950
28405,0.279,0.714,218,638
28406,0.154,0.918,604,635
28407,0.507,0.004,920,1691
28408,0.294,0.496,521,1991
28409,0.674,0.886,988,1537
28410,0.665,0.228,32,470
28411,0.75,0.225,958,1293
28412,0.087,0.888,246,1377
28413,0.517,0.371,133,454
28414,0.316,0.983,365,782
28415,0.788,0.921,986,1450
28416,0.266,0.486,571,1752
28417,0.33,0.648,277,709
28418,0.011,0.707,550,1043
28419,0.584,0.39,302,931
28420,0.857,0.542,448,1228
28421,0.177,0.189,406,1679
28422,0.103,0.071,574,1206
28423,0.238,0.419,836,1612
28424,0.17,0.272,609,922
28425,0.554,0.37,683,1808
28426,0.538,0.515,684,914
28427,0.545,0.401,535,670
28428,0.428,0.114,865,1507
28429,0.432,0.481,221,969
28430,0.457,0.411,512,1045
28431,0.722,0.759,736,1849
28432,0.972,0.954,200,667
28433,0.682,0.261,780,868
28434,0.514,0.15,108,1183
28435,0.882,0.977,592,1888
28436,0.171,0.466,919,1242
28437,0.219,0.679,595,1805
28438,0.281,0.072,591,835
28439,0.425,0.598,109,1644
28440,0.485,0.041,158,1922
28441,0.134,0.236,787,1975
28442,0.199,0.422,938,1878
28443,0.907,0.189,905,1838
28444,0.553,0.533,668,747
28445,0.248,0.145,173,1216
28446,0.594,0.878,501,1049
28447,0.476,0.943,374,557
28448,0.148,0.331,835,1894
28449,0.859,0.032,985,1324
28450,0.351,0.596,18,1660
28451,0.066,0.484,92,1329
28452,0.645,0.004,235,1502
28453,0.395,0.816,432,506
28454,0.107,0.008,517,1379
28455,0.315,0.394,231,1139
28456,0.84,0.787,735,1175
28457,0.507,0.664,598,995
28458,0.817,0.961,584,953
28459,0.53,0.175,638,1517
28460,0.542,0.246,640,770
28461,0.52,0.947,573,1232
28462,0.689,0.058,325,1272
28463,0.028,0.952,772,1326
28464,0.706,0.07,57,1837
28465,0.929,0.48,484,1318
28466,0.423,0.104,71,1032
28467,0.948,0.543,848,1312
28468,0.936,0.917,190,566
28469,0.148,0.252,572,1952
28470,0.583,0.779,418,854
28471,0.61,0.184,411,427
28472,0.718,0.75,590,1011
28473,0.588,0.946,30,140
28474,0.016,0.595,349,465
28475,0.592,0.424,398,568
28476,0.374,0.678,243,1111
28477,0.053,0.097,733,762
28478,0.768,0.26,146,298
28479,0.62,0.671,336,566
28480,0.709,0.656,145,1621
28481,0.989,0.865,28,1506
28482,0.271,0.303,477,918
28483,0.891,0.815,719,788
28484,0.14,0.134,412,1865
28485,0.694,0.104,321,845
28486,0.088,0.948,383,928
28487,0.2,0.387,363,1367
28488,0.598,0.375,548,923
28489,0.472,0.672,507,1887
28490,0.911,0.385,350,1024
28491,0.728,0.117,249,1044
28492,0.61,0.001,179,704
28493,0.108,0.707,378,1829
28494,0.873,0.086,986,1065
28495,0.869,0.745,540,1425
28496,0.098,0.163,457,708
28497,0.424,0.716,95,1360
28498,0.574,0.674,601,1483
28499,0.815,0.27,668,1255
28500,0.472,0.661,587,1741
28501,0.308,0.845,511,1928
28502,0.588,0.442,652,741
28503,0.77,0.306,367,1467
28504,0.37,0.211,718,1587
28505,0.165,0.696,825,1544
28506,0.097,0.842,125,1243
28507,0.309,0.117,851,932
28508,0.538,0.5,818,1112
28509,0.219,0.574,535,1215
28510,0.835,0.101,622,1529
28511,0.897,0.348,699,1295
28512,0.02,0.801,796,1799
28513,0.009,0.97,95,1480
28514,0.641,0.699,946,1571
28515,0.613,0.382,108,915
28516,0.176,0.552,863,1201
28517,0.858,0.312,486,1422
28518,0.586,0.85,951,990
28519,0.449,0.371,709,988
28520,0.073,0.808,334,1409
28521,0.216,0.017,660,1911
28522,0.751,0.581,657,1704
28523,0.657,0.394,403,626
28524,0.201,0.937,705,1253
28525,0.066,0.183,781,1805
28526,0.223,0.649,851,1811
28527,0.615,0.773,493,2000
28528,0.09,0.08,893,1884
28529,0.586,0.502,930,1990
28530,0.795,0.354,274,1746
28531,0.783,0.247,943,1680
28532,0.903,0.712,217,1112
28533,0.759,0.914,38,620
28534,0.591,0.741,239,1618
28535,0.361,0.352,617,798
28536,0.713,0.611,281,1376
28537,0.582,0.337,422,1754
28538,0.419,0.73,330,1065
28539,0.773,0.424,54,1665
28540,0.765,0.339,254,1563
28541,0.783,0.681,786,1428
28542,0.171,0.962,116,565
28543,0.513,0.719,456,1590
28544,0.14,0.823,781,1355
28545,0.745,0.424,255,1196
28546,0.658,0.747,565,1990
28547,0.253,0.694,22,1332
28548,0.156,0.235,240,1875
28549,0.867,0.005,483,828
28550,0.662,0.33,800,1616
28551,0.096,0.465,83,1612
28552,0.409,0.791,188,1030
28553,0.906,0.443,153,1055
28554,0.6,0.122,422,1538
28555,0.453,0.131,547,1997
28556,0.023,0.921,909,1903
28557,0.376,0.821,129,1811
28558,0.522,0.703,904,1922
28559,0.733,0.208,185,274
28560,0.092,0.594,340,732
28561,0.312,0.764,149,1426
28562,0.87,0.075,404,1447
28563,0.551,0.149,546,661
28564,0.923,0.282,834,1122
28565,0.133,0.249,347,1597
28566,0.559,0.864,69,180
28567,0.797,0.771,793,1812
28568,0.366,0.419,222,507
28569,0.207,0.095,576,1168
28570,0.854,0.812,332,1980
28571,0.483,0.992,905,1186
28572,0.208,0.64,558,1875
28573,0.678,0.06,360,1270
28574,0.617,0.203,493,663
28575,0.961,0.108,87,1132
28576,0.738,0.019,564,1574
28577,0.602,0.077,707,731
28578,0.407,0.182,54,1202
28579,0.172,0.812,175,1255
28580,0.861,0.503,361,571
28581,0.304,0.489,29,821
28582,0.762,0.542,450,1908
28583,0.5,0.251,382,775
28584,0.714,0.916,944,1221
28585,0.839,0.045,868,1637
28586,0.096,0.198,181,1591
28587,0.501,0.081,919,1155
28588,0.115,0.612,390,1079
28589,0.746,0.289,595,1028
28590,0.158,0.927,834,1385
28591,0.795,0.381,682,1496
28592,0.216,0.241,127,1093
28593,0.464,0.121,576,1924
28594,0.505,0.686,395,2000
28595,0.817,0.163,228,775
28596,0.655,0.816,706,1493
28597,0.062,0.825,747,1806
28598,0.329,0.457,112,1644
28599,0.101,0.08,42,1540
28600,0.341,0.488,862,1194
28601,0.737,0.247,909,1996
28602,0.681,0.4,58,1131
28603,0.317,0.335,896,1477
28604,0.369,0.679,619,708
28605,0.963,0.334,875,1647
28606,0.509,0.128,960,1738
28607,0.941,0.611,602,1604
28608,0.698,0.529,885,1018
28609,0.572,0.507,694,1788
28610,0.131,0.165,481,1146
28611,0.652,0.35,926,956
28612,0.19,0.335,492,654
28613,0.633,0.714,26,849
28614,0.303,0.97,135,1035
28615,0.052,0.75,304,1735
28616,0.573,0.663,427,479
28617,0.549,0.9,951,1821
28618,0.944,0.206,586,1888
28619,0.582,0.277,671,1905
28620,0.58,0.054,427,883
28621,0.465,0.525,529,1411
28622,0.536,0.125,226,910
28623,0.551,0.556,835,1270
28624,0.146,0.603,5,1570
28625,0.837,0.573,873,1452
28626,0.878,0.932,645,777
28627,0.332,0.375,208,971
28628,0.212,0.205,315,1086
28629,0.324,0.791,8,594
28630,0.251,0.288,793,802
28631,0.682,0.944,351,1394
28632,0.924,0.161,539,1816
28633,0.65,0.108,557,791
28634,0.734,0.317,462,1737
28635,0.784,0.851,867,1345
28636,0.113,0.812,265,1690
28637,0.762,0.216,327,1610
28638,0.73,0.87,697,1256
28639,0.422,0.718,443,1085
28640,0.075,0.092,684,1276
28641,0.014,0.895,139,1532
28642,0.099,0.919,133,453
28643,0.528,0.228,787,1311
28644,0.974,0.072,251,1074
28645,0.244,0.269,689,735
28646,0.743,0.964,128,1049
28647,0.714,0.028,455,1308
28648,0.965,0.333,703,1578
28649,0.391,0.983,579,941
28650,0.88,0.468,326,945
28651,0.779,0.43,855,1312
28652,0.952,0.306,792,1194
28653,0.515,0.012,184,961
28654,0.081,0.488,43,788
28655,0.483,0.579,125,1215
28656,0.701,0.23,802,1273
28657,0.771,0.529,379,592
28658,0.713,0.942,156,869
28659,0.209,0.691,311,608
28660,0.807,0.11,392,1487
28661,0.019,0.221,766,1938
28662,0.586,0.208,548,598
28663,0.212,0.708,981,1361
28664,0.823,0.753,646,1726
28665,0.721,0.558,403,602
28666,0.41,0.608,741,1204
28667,0.673,0.729,37,318
28668,0.183,0.954,35,1156
28669,0.687,0.031,231,1267
28670,0.803,0.283,215,1543
28671,0.283,0.494,107,1598
28672,0.896,0.316,567,1026
28673,0.006,0.015,19,340
28674,0.584,0.306,12,507
28675,0.005,0.237,142,230
28676,0.067,0.474,669,894
28677,0.604,0.137,337,1644
28678,0.656,0.602,416,1197
28679,0.699,0.913,810,1891
28680,0.755,0.459,215,1817
28681,0.652,0.319,471,1038
28682,0.971,0.447,660,1373
28683,0.328,0.685,540,1213
28684,0.723,0.075,630,1091
28685,0.573,0.167,498,685
28686,0.486,0.552,225,1055
28687,0.421,0.454,664,1866
28688,0.943,0.446,632,1661
28689,0.64,0.403,719,1319
28690,0.78,0.035,604,729
28691,0.999,0.368,925,1272
28692,0.092,0.527,760,844
28693,0.043,0.326,458,1092
28694,0.091,0.375,92,355
28695,0.243,0.024,498,1672
28696,0.331,0.53,40,1870
28697,0.782,0.111,422,1659
28698,0.825,0.395,895,1186
28699,0.405,0.522,571,1799
28700,0.981,0.696,82,561
28701,0.201,0.914,759,896
28702,0.425,0.33,497,530
28703,0.753,0.788,74,1266
28704,0.802,0.527,73,1158
28705,0.592,0.973,465,1509
28706,0.521,0.172,632,1811
28707,0.163,0.466,480,785
28708,0.522,0.05,393,485
28709,0.792,0.66,587,1682
28710,0.665,0.24,488,1167
28711,0.144,0.752,70,1776
28712,0.796,0.019,187,1019
28713,0.144,0.806,870,1750
28714,0.386,0.186,680,816
28715,0.829,0.826,55,1726
28716,0.244,0.393,259,1611
28717,0.954,0.402,992,1839
28718,0.033,0.95,166,186
28719,0.142,0.056,971,1995
28720,0.68,0.222,352,898
28721,0.963,0.851,712,1087
28722,0.297,0.285,931,1506
28723,0.852,0.288,747,877
28724,0.292,0.406,212,1307
28725,0.876,0.648,874,1557
28726,0.952,0.559,131,1121
28727,0.182,0.786,391,1127
28728,0.348,0.591,389,1551
28729,0.804,0.673,351,1420
28730,0.219,0.992,586,1325
28731,0.99,0.356,56,951
28732,0.115,0.145,160,1839
28733,0.425,0.445,949,1171
28734,0.918,0.576,126,1557
28735,0.581,0.864,809,1119
28736,0.284,0.763,377,1453
28737,0.078,0.512,888,1142
28738,0.265,0.579,352,1009
28739,0.413,0.68,762,1989
28740,0.694,0.078,410,1217
28741,0.853,0.117,338,1514
28742,0.719,0.773,660,1668
28743,0.521,0.981,502,853
28744,0.833,0.084,730,904
28745,0.783,0.786,156,943
28746,0.128,0.426,101,1181
28747,0.309,0.639,351,1539
28748,0.644,0.051,774,785
28749,0.589,0.56,874,1155
28750,0.97,0.857,729,1560
28751,0.641,0.497,620,1583
28752,0.579,0.858,564,1826
28753,0.127,0.575,503,643
28754,0.912,0.898,951,1919
28755,0.425,0.14,895,1420
28756,0.592,0.003,545,1727
28757,0.64,0.573,378,1839
28758,0.167,0.278,434,1573
28759,0.459,0.066,222,580
28760,0.563,0.283,558,797
28761,0.612,0.069,923,1296
28762,0.193,0.555,644,1871
28763,0.397,0.784,560,1026
28764,0.764,0.568,934,1859
28765,0.493,0.003,313,1053
28766,0.159,0.617,668,1188
28767,0.431,0.704,578,740
28768,0.762,0.972,392,1761
28769,0.368,0.401,737,1800
28770,0.548,0.567,750,924
28771,0.835,0.583,919,1592
28772,0.792,0.086,481,1222
28773,0.61,0.554,396,849
28774,0.468,0.199,936,1761
28775,0.445,0.795,546,1866
28776,0.165,0.588,482,1063
28777,0.229,0.338,460,894
28778,0.323,0.69,390,1290
28779,0.285,0.161,367,506
28780,0.616,0.512,50,200
28781,0.665,0.57,579,1213
28782,0.454,0.603,744,1751
28783,0.832,0.011,344,508
28784,0.445,0.106,260,347
28785,0.269,0.976,693,1597
28786,0.914,0.531,186,1132
28787,0.871,0.983,750,1883
28788,0.911,0.683,608,1442
28789,0.384,0.278,676,833
28790,0.093,0.784,761,1662
28791,0.557,0.981,831,1127
28792,0.046,0.896,49,458
28793,0.849,0.667,814,1810
28794,0.641,0.382,514,890
28795,0.183,0.918,687,1548
28796,0.128,0.918,418,900
28797,0.306,0.881,540,1482
28798,0.738,0.442,418,882
28799,0.563,0.415,691,1893
28800,0.409,0.486,701,1175
28801,0.581,0.855,311,1215
28802,0.207,0.865,811,1887
28803,0.678,0.257,932,1815
28804,0.086,0.357,953,1996
28805,0.995,0.206,367,1795
28806,0.083,0.936,963,1196
28807,0.951,0.694,592,1835
28808,0.93,0.867,387,699
28809,0.272,0.693,665,1008
28810,0.358,0.362,985,1829
28811,0.156,0.879,831,1394
28812,0.581,0.281,332,1517
28813,0.325,0.205,850,1872
28814,0.473,0.874,696,1232
28815,0.914,0.908,443,1927
28816,0.137,0.73,863,1045
28817,0.089,1.0,904,1781
28818,0.67,0.9,859,1869
28819,0.782,0.886,315,1978
28820,0.823,0.507,863,877
28821,0.584,0.088,347,1883
28822,0.392,0.638,647,1779
28823,0.494,0.926,833,1480
28824,0.73,0.551,917,1662
28825,0.984,0.098,566,1815
28826,0.95,0.792,244,1166
28827,0.153,0.486,632,1268
28828,0.31,0.645,514,1928
28829,0.64,0.457,0,701
28830,0.975,0.43,707,1354
28831,0.927,0.261,86,368
28832,0.516,0.823,440,800
28833,0.237,0.867,588,880
28834,0.106,0.673,79,1785
28835,0.763,0.75,431,476
28836,0.411,0.161,482,1200
28837,0.943,0.831,723,1993
28838,0.213,0.74,179,821
28839,0.94,0.296,190,714
28840,0.972,0.938,941,1768
28841,0.507,0.952,730,1329
28842,0.232,0.565,254,467
28843,0.683,0.451,834,1800
28844,0.493,0.314,168,1690
28845,0.289,0.969,449,523
28846,0.809,0.243,661,1776
28847,0.598,0.15,961,1186
28848,0.736,0.161,724,1582
28849,0.286,0.299,23,1447
28850,0.896,0.256,443,1124
28851,0.891,0.569,533,1896
28852,0.433,0.147,5,1563
28853,0.489,0.061,898,1122
28854,0.373,0.355,79,596
28855,0.293,0.599,387,1587
28856,0.039,0.571,146,844
28857,0.652,0.273,781,1029
28858,0.982,0.466,386,588
28859,0.102,0.446,510,1389
28860,0.317,0.4,510,830
28861,0.778,0.205,535,1383
28862,0.777,0.623,269,288
28863,0.88,0.757,319,1364
28864,0.109,0.915,211,565
28865,0.169,0.957,573,754
28866,0.061,0.218,591,1538
28867,0.474,0.763,832,1471
28868,0.883,0.219,782,1182
28869,0.604,0.524,859,1038
28870,0.207,0.822,892,1141
28871,0.347,0.235,804,1562
28872,0.69,0.771,859,1239
28873,0.343,0.373,736,1531
28874,0.442,0.852,415,1412
28875,0.333,0.363,820,1806
28876,0.367,0.942,907,957
28877,0.858,0.717,889,1620
28878,0.314,0.805,44,1589
28879,0.904,0.551,927,1166
28880,0.147,0.695,480,567
28881,0.451,0.313,276,796
28882,0.942,0.355,231,1487
28883,0.914,0.96,205,698
28884,0.183,0.175,272,493
28885,0.706,0.142,968,1884
28886,0.728,0.854,413,992
28887,0.737,0.563,735,1216
28888,0.735,0.565,222,613
28889,0.551,0.809,910,1236
28890,0.676,0.601,368,1907
28891,0.775,0.794,272,967
28892,0.514,0.803,213,788
28893,0.061,0.236,633,1386
28894,0.801,0.671,685,1537
28895,0.479,0.618,555,1848
28896,0.237,0.834,513,685
28897,0.853,0.712,331,630
28898,0.634,0.211,452,1966
28899,0.394,0.188,462,906
28900,0.074,0.347,649,1438
28901,0.831,0.384,683,1833
28902,0.17,0.667,570,1911
28903,0.521,0.346,104,1497
28904,0.998,0.903,194,1129
28905,0.218,0.146,285,1860
28906,0.39,0.735,564,891
28907,0.406,0.649,627,1725
28908,0.86,0.843,660,749
28909,0.659,0.329,346,1307
28910,0.529,0.61,219,464
28911,0.087,0.456,770,816
28912,0.961,0.131,735,1288
28913,0.715,0.563,502,1244
28914,0.468,0.352,298,766
28915,0.826,0.742,835,1532
28916,0.705,0.608,160,1928
28917,0.757,0.604,786,1861
28918,0.147,0.462,401,1741
28919,0.501,0.976,738,1861
28920,0.065,0.284,600,1152
28921,0.218,0.225,248,1132
28922,0.459,0.385,115,1652
28923,0.93,0.987,20,855
28924,0.625,0.815,573,1122
28925,0.838,0.345,470,1362
28926,0.464,0.352,120,1814
28927,0.391,0.119,980,1595
28928,0.018,0.496,65,115
28929,0.972,0.968,621,1492
28930,0.076,0.173,50,1282
28931,0.361,0.282,64,873
28932,0.973,0.323,858,1645
28933,0.426,0.819,683,969
28934,0.869,0.49,290,364
28935,0.718,0.612,337,1889
28936,0.058,0.769,944,1054
28937,0.726,0.468,208,823
28938,0.355,0.453,22,1181
28939,0.011,0.134,427,1112
28940,0.407,0.486,335,374
28941,0.607,0.898,460,646
28942,0.186,0.924,710,1971
28943,0.796,0.214,796,1631
28944,0.816,0.082,733,1569
28945,0.675,0.325,777,986
28946,0.904,0.579,62,1223
28947,0.577,0.056,728,1692
28948,0.283,0.221,887,1975
28949,0.869,0.065,736,1830
28950,0.329,0.45,700,997
28951,0.316,0.388,85,1182
28952,0.939,0.237,470,1114
28953,0.72,0.438,363,534
28954,0.88,0.938,978,1096
28955,0.902,0.658,474,1186
28956,0.487,0.579,147,975
28957,0.949,0.804,879,1677
28958,0.776,0.839,817,1568
28959,0.593,0.108,525,1608
28960,0.081,0.486,438,1780
28961,0.83,0.348,256,766
28962,0.538,0.729,979,1385
28963,0.597,0.896,112,1401
28964,0.051,0.793,492,870
28965,0.804,0.676,711,739
28966,0.652,0.094,547,820
28967,0.299,0.088,771,1780
28968,0.959,0.691,744,1872
28969,0.869,0.817,388,1322
28970,0.459,0.594,230,946
28971,0.894,0.199,392,910
28972,0.112,0.55,917,1919
28973,0.489,0.621,245,1395
28974,0.502,0.925,200,649
28975,0.985,0.77,971,1721
28976,0.761,0.703,344,1665
28977,0.622,0.902,955,1838
28978,0.375,0.641,477,1576
