id,t,u,v,time_in,time_out
22667,0.737,0.033,0.106,384,1678
22668,0.737,0.103,0.106,334,1297
22669,0.736,0.133,0.091,318,1137
22670,0.736,0.175,0.091,464,1140
22671,0.735,0.175,0.091,674,1728
22672,0.735,0.125,0.061,276,1701
22673,0.734,0.181,0.152,41,1780
22674,0.732,0.167,0.136,353,1914
22675,0.731,0.125,0.076,433,1453
22676,0.731,0.05,0.03,472,1796
22677,0.731,0.258,0.076,188,1690
22678,0.729,0.294,0.106,19,867
22679,0.729,0.289,0.061,381,1694
22680,0.729,0.239,0.182,860,1933
22681,0.726,0.231,0.167,435,1274
22682,0.725,0.219,0.061,74,1055
22683,0.724,0.219,0.061,803,1890
22684,0.724,0.075,0.045,473,900
22685,0.724,0.106,0.091,953,1001
22686,0.723,0.125,0.091,373,951
22687,0.723,0.069,0.061,564,1357
22688,0.723,0.183,0.121,911,1898
22689,0.722,0.197,0.152,671,1058
22690,0.721,0.2,0.121,32,459
22691,0.719,0.239,0.152,438,1181
22692,0.717,0.269,0.182,365,952
22693,0.716,0.319,0.167,727,764
22694,0.715,0.375,0.136,884,1247
22695,0.714,0.347,0.152,952,1804
22696,0.713,0.344,0.076,559,1193
22697,0.713,0.375,0.015,800,1619
22698,0.713,0.239,0.152,774,1397
22699,0.711,0.233,0.03,274,1139
22700,0.712,0.65,0.091,486,1022
22701,0.712,0.4,0.121,179,1360
22702,0.711,0.361,0.182,372,1180
22703,0.709,0.325,0.242,920,1550
22704,0.707,0.278,0.182,985,1323
22705,0.706,0.9,0.091,353,1600
22706,0.708,0.856,0.242,957,1364
22707,0.71,0.9,0.227,502,1335
22708,0.71,0.972,0.167,332,984
22709,0.71,0.989,0.152,919,1248
22710,0.711,0.011,0.167,611,1390
22711,0.71,0.056,0.182,577,1247
22712,0.71,0.069,0.167,938,1573
22713,0.709,0.042,0.106,738,881
22714,0.709,0.95,0.076,1,555
22715,0.709,0.039,0.061,262,1484
22716,0.709,0.189,0.076,45,1280
22717,0.708,0.242,0.121,181,1676
22718,0.706,0.25,0.091,934,946
22719,0.706,0.292,0.045,183,983
22720,0.706,0.233,0.03,82,257
22721,0.706,0.114,0.076,468,1260
22722,0.705,0.072,0.106,291,1895
22723,0.705,0.0,0.091,641,665
22724,0.706,0.1,0.061,275,1896
22725,0.705,0.181,0.152,443,1075
22726,0.703,0.142,0.136,778,1216
22727,0.702,0.0,0.091,617,1251
22728,0.702,0.008,0.076,796,1399
22729,0.702,0.139,0.106,834,1517
22730,0.701,0.144,0.121,998,1810
22731,0.7,0.089,0.091,143,1047
22732,0.7,0.139,0.121,416,488
22733,0.699,0.158,0.167,77,1661
22734,0.698,0.994,0.136,890,1712
22735,0.699,0.011,0.152,230,871
22736,0.698,0.147,0.212,255,1330
22737,0.695,0.175,0.182,345,993
22738,0.694,0.194,0.152,96,178
22739,0.693,0.206,0.182,336,1421
22740,0.691,0.189,0.197,160,771
22741,0.69,0.158,0.121,108,1843
22742,0.689,0.875,0.03,132,1527
22743,0.69,0.739,0.045,618,908
22744,0.69,0.861,0.061,389,969
22745,0.691,0.85,0.136,273,1858
22746,0.693,0.917,0.106,60,1103
22747,0.692,0.894,0.121,758,1937
22748,0.694,0.825,0.227,787,1766
22749,0.696,0.069,0.106,440,1541
22750,0.693,0.228,0.409,516,1644
22751,0.688,0.236,0.318,191,1006
22752,0.687,0.194,0.076,294,735
22753,0.687,0.167,0.106,152,1094
22754,0.685,0.181,0.121,82,1683
22755,0.684,0.233,0.03,363,1873
22756,0.685,0.442,0.061,185,1714
22757,0.685,0.439,0.106,937,1368
22758,0.685,0.439,0.106,143,352
22759,0.684,0.333,0.136,422,1922
22760,0.682,0.342,0.106,0,23
22761,0.682,0.367,0.091,313,1727
22762,0.681,0.297,0.106,823,1087
22763,0.681,0.217,0.091,872,1468
22764,0.68,0.206,0.091,194,1929
22765,0.679,0.25,0.136,270,1075
22766,0.678,0.219,0.167,757,1007
22767,0.676,0.15,0.152,958,1180
22768,0.674,0.139,0.182,724,1246
22769,0.673,0.164,0.212,266,1466
22770,0.661,0.019,0.121,597,1735
22771,0.661,0.972,0.167,21,893
22772,0.662,0.931,0.182,777,1016
22773,0.663,0.956,0.152,969,1252
22774,0.663,0.017,0.136,148,1505
22775,0.663,0.981,0.121,80,1738
22776,0.663,0.017,0.091,401,714
22777,0.663,0.114,0.076,292,924
22778,0.662,0.183,0.076,632,1851
22779,0.661,0.156,0.076,422,606
22780,0.66,0.017,0.03,11,274
22781,0.661,0.436,0.03,120,481
22782,0.661,0.314,0.136,839,1244
22783,0.659,0.297,0.121,504,1051
22784,0.659,0.325,0.061,337,857
22785,0.658,0.364,0.076,608,1122
22786,0.658,0.356,0.121,494,570
22787,0.656,0.317,0.152,113,1896
22788,0.655,0.269,0.152,350,1480
22789,0.653,0.219,0.106,732,1550
22790,0.653,0.225,0.091,958,1179
22791,0.652,0.239,0.106,162,992
22792,0.651,0.178,0.091,452,922
22793,0.651,0.119,0.121,251,1407
22794,0.65,0.114,0.136,341,1741
22795,0.649,0.108,0.136,670,1141
22796,0.648,0.108,0.136,502,1950
22797,0.647,0.069,0.121,659,830
22798,0.647,0.072,0.106,779,1744
22799,0.646,0.025,0.091,951,1550
22800,0.802,0.456,0.212,566,767
22801,0.802,0.439,0.121,385,865
22802,0.801,0.45,0.076,575,1330
22803,0.802,0.481,0.091,335,1198
22804,0.801,0.358,0.152,572,793
22805,0.799,0.392,0.106,40,1124
22806,0.799,0.375,0.061,982,1184
22807,0.798,0.286,0.121,700,887
22808,0.798,0.297,0.167,508,1494
22809,0.795,0.342,0.167,299,1100
22810,0.795,0.35,0.212,91,1847
22811,0.792,0.336,0.273,365,447
22812,0.791,0.35,0.197,38,1457
22813,0.79,0.325,0.106,932,1488
22814,0.789,0.2,0.152,386,1594
22815,0.786,0.108,0.152,619,623
22816,0.787,0.975,0.152,791,1856
22817,0.787,0.989,0.106,806,1491
22818,0.787,0.172,0.106,83,1998
22819,0.786,0.214,0.182,959,1186
22820,0.784,0.167,0.136,579,1611
22821,0.783,0.108,0.152,429,1488
22822,0.782,0.078,0.212,471,734
22823,0.781,0.039,0.212,729,1057
22824,0.781,0.969,0.197,795,931
22825,0.782,0.931,0.227,840,961
22826,0.783,0.981,0.242,735,1031
22827,0.783,0.989,0.227,275,1726
22828,0.784,0.981,0.182,886,1386
22829,0.784,0.997,0.136,951,1916
22830,0.784,0.994,0.091,955,1175
22831,0.784,0.094,0.076,160,891
22832,0.783,0.142,0.136,541,783
22833,0.781,0.156,0.152,76,119
22834,0.78,0.175,0.106,358,1182
22835,0.78,0.225,0.152,737,879
22836,0.778,0.222,0.182,982,1939
22837,0.776,0.203,0.106,310,933
22838,0.775,0.231,0.091,845,1544
22839,0.774,0.233,0.106,456,1496
22840,0.774,0.186,0.076,908,1586
22841,0.774,0.197,0.167,122,762
22842,0.771,0.192,0.182,655,1754
22843,0.77,0.167,0.136,714,1125
22844,0.769,0.175,0.167,577,1370
22845,0.768,0.194,0.106,25,1509
22846,0.767,0.283,0.152,663,1607
22847,0.765,0.308,0.212,311,732
22848,0.763,0.344,0.182,273,1433
22849,0.763,0.408,0.152,483,1243
22850,0.763,0.408,0.167,879,1278
22851,0.761,0.364,0.197,285,1043
22852,0.759,0.317,0.212,400,1099
22853,0.757,0.286,0.242,129,1736
22854,0.755,0.278,0.318,324,852
22855,0.752,0.278,0.364,881,1434
22856,0.748,0.3,0.273,401,1468
22857,0.747,0.358,0.152,588,1948
22858,0.747,0.375,0.076,134,167
22859,0.746,0.278,0.061,966,1438
22860,0.745,0.375,0.0,307,1525
22861,0.745,0.864,0.061,579,644
22862,0.746,0.906,0.152,787,1318
22863,0.747,0.914,0.197,627,1848
22864,0.747,0.911,0.212,629,1202
22865,0.749,0.883,0.258,500,766
22866,0.751,0.864,0.288,674,1236
22867,0.753,0.836,0.227,523,1304
22868,0.755,0.375,0.015,205,608
22869,0.753,0.347,0.288,867,1704
22870,0.75,0.369,0.424,524,1402
22871,0.747,0.383,0.47,26,1302
22872,0.744,0.381,0.455,71,612
22873,0.741,0.369,0.47,989,1006
22874,0.737,0.364,0.47,652,1316
22875,0.734,0.364,0.455,985,1620
22876,0.73,0.361,0.394,524,709
22877,0.727,0.35,0.303,500,1603
22878,0.726,0.333,0.136,771,1536
22879,0.725,0.014,0.045,697,1970
22880,0.726,0.897,0.167,609,1303
22881,0.727,0.9,0.273,1000,1166
22882,0.729,0.917,0.333,712,1015
22883,0.733,0.925,0.439,777,1172
22884,0.735,0.936,0.485,927,1110
22885,0.736,0.961,0.515,729,1029
22886,0.737,0.994,0.545,250,1642
22887,0.737,0.028,0.561,455,962
22888,0.735,0.047,0.561,721,1252
22889,0.733,0.061,0.561,995,1848
22890,0.731,0.069,0.515,125,721
22891,0.729,0.078,0.485,511,1364
22892,0.726,0.086,0.455,301,457
22893,0.724,0.089,0.409,137,772
22894,0.722,0.072,0.348,648,1211
22895,0.721,0.036,0.273,212,1275
22896,0.721,0.006,0.212,849,1287
22897,0.721,0.989,0.197,434,1178
22898,0.721,0.953,0.197,896,1300
22899,0.722,0.914,0.242,347,1547
22900,0.723,0.894,0.288,207,1431
22901,0.725,0.894,0.364,382,767
22902,0.726,0.936,0.439,118,382
22903,0.727,0.953,0.455,387,986
22904,0.729,0.908,0.424,587,1743
22905,0.733,0.872,0.379,806,1235
22906,0.735,0.833,0.379,513,1951
22907,0.74,0.814,0.333,934,1397
22908,0.742,0.844,0.167,964,1164
22909,0.742,0.867,0.106,949,1363
22910,0.743,0.981,0.091,452,884
22911,0.742,0.086,0.106,730,1551
22912,0.742,0.125,0.121,820,1901
22913,0.741,0.167,0.167,599,1754
22914,0.739,0.164,0.121,85,1258
22915,0.738,0.125,0.076,944,1802
22916,0.738,0.05,0.076,674,1314
22917,0.738,0.186,0.106,585,812
22918,0.736,0.231,0.091,765,1359
22919,0.736,0.2,0.076,352,1861
22920,0.735,0.125,0.091,680,1569
22921,0.735,0.075,0.091,755,1792
22922,0.734,0.131,0.152,270,375
22923,0.733,0.111,0.167,795,1659
22924,0.732,0.086,0.152,410,789
22925,0.731,0.075,0.106,774,1537
22926,0.731,0.153,0.121,979,1327
22927,0.729,0.125,0.121,256,886
22928,0.729,0.064,0.106,117,1705
22929,0.729,0.164,0.197,27,1452
22930,0.727,0.178,0.197,477,1560
22931,0.726,0.1,0.091,941,1307
22932,0.725,0.017,0.091,127,1443
22933,0.726,0.1,0.091,731,1616
22934,0.724,0.117,0.106,368,1952
22935,0.724,0.056,0.091,368,413
22936,0.722,0.197,0.152,729,1440
22937,0.721,0.189,0.136,959,1328
22938,0.72,0.186,0.152,570,1334
22939,0.719,0.186,0.212,819,1526
22940,0.716,0.172,0.197,348,1973
22941,0.715,0.147,0.136,602,1975
22942,0.714,0.144,0.121,584,647
22943,0.713,0.075,0.091,775,913
22944,0.713,0.086,0.061,18,238
22945,0.713,0.225,0.152,250,676
22946,0.712,0.875,0.03,154,1143
22947,0.711,0.286,0.121,268,535
22948,0.71,0.325,0.197,405,1348
22949,0.708,0.322,0.182,688,1984
22950,0.707,0.219,0.061,173,1317
22951,0.707,0.85,0.152,942,1738
22952,0.709,0.825,0.242,223,583
22953,0.712,0.978,0.106,669,1839
22954,0.711,0.978,0.106,948,1231
22955,0.712,0.006,0.106,371,849
22956,0.711,0.072,0.121,955,1610
22957,0.711,0.097,0.152,206,548
22958,0.71,0.1,0.121,536,1470
22959,0.71,0.031,0.061,492,1019
22960,0.71,0.175,0.03,915,1528
22961,0.709,0.208,0.076,925,1234
22962,0.708,0.181,0.121,683,911
22963,0.707,0.139,0.106,296,698
22964,0.706,0.064,0.091,994,1947
22965,0.706,0.011,0.106,64,82
22966,0.706,0.033,0.106,440,1088
22967,0.706,0.117,0.091,869,1895
22968,0.706,0.231,0.061,70,454
22969,0.705,0.325,0.045,129,1059
22970,0.704,0.158,0.076,709,1949
22971,0.704,0.069,0.152,554,1882
22972,0.703,0.031,0.152,625,694
22973,0.704,0.061,0.106,378,1118
22974,0.703,0.133,0.106,137,1813
22975,0.702,0.131,0.121,501,1507
22976,0.701,0.125,0.091,841,977
22977,0.701,0.156,0.106,388,861
22978,0.7,0.131,0.136,904,908
22979,0.699,0.975,0.106,282,722
22980,0.7,0.044,0.091,353,680
22981,0.699,0.169,0.197,250,1206
22982,0.697,0.147,0.212,666,1077
22983,0.695,0.125,0.197,171,1292
22984,0.694,0.128,0.212,343,1096
22985,0.693,0.122,0.227,745,1119
22986,0.691,0.106,0.212,724,1413
22987,0.69,0.028,0.152,99,1540
22988,0.691,0.936,0.152,929,1834
22989,0.691,0.917,0.152,462,974
22990,0.692,0.889,0.121,489,1899
22991,0.693,0.906,0.045,453,990
22992,0.693,0.8,0.106,757,1169
22993,0.695,0.781,0.212,489,1164
22994,0.696,0.214,0.076,733,1187
22995,0.693,0.25,0.424,824,1371
22996,0.688,0.253,0.333,849,1554
22997,0.687,0.239,0.045,321,1343
22998,0.687,0.086,0.061,551,1381
22999,0.686,0.114,0.152,40,1831
23000,0.685,0.114,0.136,178,1838
23001,0.684,0.206,0.106,987,1751
23002,0.683,0.339,0.091,732,1335
23003,0.683,0.461,0.061,564,1784
23004,0.683,0.258,0.061,761,1894
23005,0.682,0.161,0.091,307,1267
23006,0.681,0.169,0.091,147,1100
23007,0.68,0.233,0.091,480,813
23008,0.68,0.308,0.091,5,1506
23009,0.68,0.342,0.167,184,1187
23010,0.678,0.367,0.212,611,1827
23011,0.677,0.397,0.152,273,1940
23012,0.677,0.339,0.061,267,674
23013,0.676,0.183,0.121,370,1030
23014,0.674,0.167,0.197,973,1174
23015,0.672,0.167,0.242,168,1597
23016,0.67,0.172,0.258,848,1957
23017,0.662,0.953,0.121,115,1748
23018,0.662,0.981,0.136,931,1278
23019,0.663,0.95,0.152,948,1072
23020,0.663,0.942,0.152,197,965
23021,0.664,0.006,0.091,853,1908
23022,0.664,0.036,0.061,896,1424
23023,0.664,0.964,0.076,754,1422
23024,0.664,0.094,0.076,684,1069
23025,0.663,0.203,0.091,66,530
23026,0.662,0.233,0.061,463,1255
23027,0.662,0.228,0.045,50,366
23028,0.661,0.294,0.045,935,1654
23029,0.661,0.364,0.076,763,1218
23030,0.66,0.317,0.121,726,1316
23031,0.659,0.294,0.106,518,1905
23032,0.658,0.336,0.106,276,467
23033,0.657,0.381,0.121,810,1885
23034,0.656,0.369,0.121,124,1517
23035,0.655,0.306,0.106,668,1863
23036,0.655,0.225,0.091,344,1811
23037,0.654,0.214,0.121,238,1495
23038,0.653,0.258,0.121,419,1860
23039,0.651,0.208,0.045,97,693
23040,0.651,0.125,0.061,421,721
23041,0.651,0.147,0.106,140,799
23042,0.65,0.181,0.121,346,1235
23043,0.649,0.192,0.091,66,1911
23044,0.648,0.086,0.061,656,935
23045,0.648,0.108,0.091,323,1728
23046,0.647,0.042,0.076,136,677
23047,0.823,0.1,0.136,642,1894
23048,0.822,0.089,0.152,745,1281
23049,0.821,0.106,0.121,357,1610
23050,0.821,0.233,0.106,776,1917
23051,0.82,0.364,0.167,10,1773
23052,0.819,0.458,0.167,834,1658
23053,0.819,0.5,0.136,839,1316
23054,0.819,0.483,0.106,277,1541
23055,0.819,0.392,0.152,799,1397
23056,0.817,0.375,0.227,399,1286
23057,0.801,0.442,0.121,764,1083
23058,0.799,0.467,0.121,345,1537
23059,0.801,0.517,0.106,163,1250
23060,0.8,0.444,0.121,570,1447
23061,0.8,0.453,0.152,56,278
23062,0.799,0.403,0.197,787,1550
23063,0.798,0.472,0.136,13,1745
23064,0.799,0.483,0.106,710,1289
23065,0.798,0.358,0.152,959,1137
23066,0.797,0.325,0.197,225,469
23067,0.795,0.328,0.227,841,1924
23068,0.793,0.356,0.273,283,718
23069,0.791,0.356,0.242,361,657
23070,0.789,0.358,0.152,68,410
23071,0.788,0.436,0.076,85,1131
23072,0.789,0.308,0.045,93,1427
23073,0.788,0.081,0.076,589,1508
23074,0.788,0.008,0.076,25,449
23075,0.788,0.242,0.076,283,1196
23076,0.787,0.317,0.136,186,739
23077,0.786,0.283,0.121,758,1985
23078,0.785,0.133,0.091,242,290
23079,0.785,0.103,0.106,606,803
23080,0.784,0.039,0.136,896,1115
23081,0.784,0.008,0.197,899,1937
23082,0.783,0.989,0.227,874,1642
23083,0.784,0.922,0.227,758,984
23084,0.786,0.972,0.182,920,1710
23085,0.785,0.05,0.136,847,1502
23086,0.785,0.056,0.076,763,1854
23087,0.784,0.125,0.045,845,1268
23088,0.784,0.25,0.045,366,757
23089,0.783,0.336,0.061,949,1995
23090,0.783,0.292,0.076,797,1702
23091,0.782,0.228,0.136,101,1407
23092,0.78,0.233,0.136,921,1029
23093,0.78,0.25,0.136,198,1643
23094,0.778,0.225,0.152,482,1957
23095,0.777,0.147,0.106,362,894
23096,0.776,0.125,0.136,85,1523
23097,0.775,0.142,0.136,337,519
23098,0.774,0.175,0.106,437,1321
23099,0.774,0.225,0.152,32,835
23100,0.772,0.217,0.152,666,738
23101,0.771,0.147,0.106,457,914
23102,0.77,0.158,0.167,660,1127
23103,0.769,0.2,0.182,582,1243
23104,0.767,0.25,0.212,270,941
23105,0.764,0.283,0.258,130,1494
23106,0.763,0.336,0.227,721,950
23107,0.761,0.408,0.212,115,256
23108,0.76,0.428,0.242,346,1138
23109,0.759,0.419,0.258,53,305
23110,0.758,0.394,0.258,699,1452
23111,0.757,0.356,0.273,68,1740
23112,0.754,0.319,0.318,164,1784
23113,0.751,0.292,0.348,393,1080
23114,0.747,0.289,0.288,1,621
23115,0.746,0.344,0.152,929,1322
23116,0.745,0.481,0.091,731,868
23117,0.746,0.458,0.045,972,1230
23118,0.745,0.886,0.076,520,1455
23119,0.747,0.886,0.197,391,396
23120,0.747,0.906,0.227,821,1501
23121,0.749,0.914,0.273,897,1128
23122,0.75,0.933,0.273,816,1182
23123,0.751,0.903,0.288,611,1795
23124,0.753,0.889,0.242,15,1476
23125,0.754,0.875,0.045,971,1908
23126,0.754,0.364,0.242,989,1298
23127,0.751,0.358,0.439,864,1122
23128,0.747,0.367,0.485,770,1693
23129,0.743,0.381,0.439,257,1495
23130,0.741,0.378,0.409,584,1470
23131,0.737,0.361,0.455,774,929
23132,0.734,0.364,0.455,946,1366
23133,0.73,0.367,0.409,33,1897
23134,0.728,0.358,0.288,333,993
23135,0.726,0.322,0.136,760,1159
23136,0.726,0.017,0.061,90,935
23137,0.726,0.919,0.182,275,1809
23138,0.727,0.894,0.273,202,792
23139,0.729,0.892,0.333,480,576
23140,0.731,0.9,0.364,884,1846
23141,0.734,0.9,0.379,802,1471
23142,0.736,0.897,0.409,170,483
23143,0.738,0.906,0.409,307,356
23144,0.741,0.928,0.379,453,1275
23145,0.742,0.983,0.348,977,1420
23146,0.742,0.05,0.364,380,1695
23147,0.74,0.089,0.379,950,1674
23148,0.738,0.111,0.394,332,1791
23149,0.735,0.117,0.394,93,1799
23150,0.732,0.117,0.394,790,853
23151,0.73,0.114,0.394,912,991
23152,0.727,0.103,0.379,626,1767
23153,0.725,0.086,0.364,272,601
23154,0.723,0.061,0.303,179,1216
23155,0.722,0.003,0.197,235,505
23156,0.723,0.947,0.212,857,1585
23157,0.724,0.9,0.258,256,852
23158,0.725,0.892,0.288,264,1965
23159,0.727,0.856,0.409,39,873
23160,0.734,0.886,0.424,145,161
23161,0.735,0.964,0.348,573,1166
23162,0.735,0.928,0.273,84,1550
23163,0.735,0.856,0.258,779,1525
23164,0.737,0.792,0.273,379,949
23165,0.74,0.742,0.258,814,1389
23166,0.741,0.706,0.121,20,1169
23167,0.741,0.731,0.091,951,1049
23168,0.743,0.811,0.045,258,384
23169,0.742,0.175,0.061,561,1292
23170,0.742,0.206,0.091,970,1128
23171,0.741,0.181,0.136,790,1049
23172,0.74,0.125,0.152,163,1051
23173,0.739,0.061,0.136,386,1630
23174,0.739,0.028,0.121,797,1146
23175,0.738,0.153,0.167,586,1792
23176,0.736,0.161,0.136,374,1420
23177,0.736,0.081,0.076,252,1190
23178,0.736,0.067,0.091,108,1588
23179,0.736,0.05,0.106,494,1759
23180,0.735,0.092,0.152,89,325
23181,0.735,0.078,0.167,211,949
23182,0.734,0.081,0.182,721,924
23183,0.733,0.097,0.167,785,1371
23184,0.732,0.108,0.152,437,740
23185,0.731,0.1,0.136,912,1551
23186,0.731,0.142,0.106,947,1284
23187,0.73,0.236,0.182,66,265
23188,0.728,0.25,0.197,649,741
23189,0.726,0.208,0.045,144,934
23190,0.727,0.125,0.03,879,1815
23191,0.726,0.25,0.045,500,1831
23192,0.726,0.281,0.061,975,1302
23193,0.724,0.175,0.045,1,1283
23194,0.725,0.039,0.061,735,1108
23195,0.724,0.161,0.152,245,943
23196,0.723,0.158,0.167,355,1101
23197,0.722,0.142,0.152,900,1903
23198,0.72,0.139,0.167,969,1392
23199,0.719,0.15,0.212,390,684
23200,0.717,0.139,0.212,77,1392
23201,0.717,0.111,0.182,700,1497
23202,0.715,0.092,0.167,507,1959
23203,0.715,0.067,0.136,426,446
23204,0.714,0.125,0.121,713,786
23205,0.713,0.197,0.167,415,1479
23206,0.712,0.097,0.061,182,1115
23207,0.713,0.014,0.045,455,578
23208,0.711,0.25,0.182,181,1593
23209,0.709,0.264,0.197,812,1428
23210,0.707,0.183,0.091,855,1750
23211,0.707,0.956,0.121,440,1085
23212,0.708,0.867,0.182,956,1146
23213,0.71,0.822,0.197,613,1115
23214,0.712,0.817,0.136,425,1677
23215,0.712,0.908,0.076,67,1967
23216,0.713,0.972,0.076,406,1839
23217,0.712,0.031,0.076,193,932
23218,0.712,0.075,0.076,53,289
23219,0.712,0.125,0.121,785,1323
23220,0.711,0.131,0.121,30,1653
23221,0.71,0.117,0.091,45,1549
23222,0.709,0.075,0.061,926,1358
23223,0.71,0.108,0.091,745,1084
23224,0.709,0.158,0.121,99,1034
23225,0.708,0.108,0.091,838,1995
23226,0.707,0.017,0.106,278,843
23227,0.708,0.025,0.106,229,597
23228,0.707,0.106,0.091,659,780
23229,0.707,0.206,0.106,458,1508
23230,0.705,0.225,0.091,631,1185
23231,0.705,0.025,0.045,482,758
23232,0.705,0.953,0.121,697,835
23233,0.706,0.0,0.182,320,1575
23234,0.705,0.072,0.182,136,849
23235,0.704,0.131,0.152,348,566
23236,0.703,0.125,0.091,529,594
23237,0.703,0.147,0.106,308,1293
23238,0.701,0.189,0.121,384,1058
23239,0.701,0.181,0.076,257,1396
23240,0.7,0.125,0.076,456,996
23241,0.7,0.019,0.061,112,1669
23242,0.7,0.083,0.061,289,1287
23243,0.699,0.172,0.152,362,958
23244,0.698,0.156,0.182,577,1460
23245,0.697,0.144,0.167,98,1434
23246,0.695,0.15,0.182,862,978
23247,0.694,0.15,0.182,582,1718
23248,0.693,0.153,0.167,758,869
23249,0.692,0.081,0.091,827,1055
23250,0.692,0.894,0.091,496,1145
23251,0.693,0.867,0.106,15,819
23252,0.693,0.911,0.091,686,821
23253,0.693,0.0,0.061,107,889
23254,0.693,0.828,0.121,839,1588
23255,0.695,0.783,0.182,669,1190
23256,0.696,0.244,0.106,779,1072
23257,0.693,0.25,0.409,86,1494
23258,0.688,0.233,0.318,50,464
23259,0.687,0.15,0.061,753,851
23260,0.688,0.2,0.015,582,1181
23261,0.688,0.258,0.076,605,1009
23262,0.687,0.2,0.106,714,1454
23263,0.685,0.183,0.152,658,980
23264,0.684,0.183,0.136,15,1317
23265,0.683,0.125,0.03,521,1310
23266,0.684,0.175,0.015,30,741
23267,0.683,0.111,0.061,709,1844
23268,0.683,0.125,0.121,195,1364
23269,0.681,0.178,0.152,35,1336
23270,0.68,0.247,0.152,836,1853
23271,0.678,0.297,0.212,499,1898
23272,0.676,0.331,0.227,712,1884
23273,0.675,0.422,0.182,142,217
23274,0.675,0.489,0.197,265,1294
23275,0.675,0.464,0.182,873,1962
23276,0.675,0.375,0.136,757,894
23277,0.674,0.256,0.167,830,1756
23278,0.672,0.225,0.227,754,1359
23279,0.67,0.217,0.227,729,1528
23280,0.667,0.214,0.121,250,1338
23281,0.663,0.889,0.212,804,1640
23282,0.664,0.944,0.182,687,1137
23283,0.664,0.969,0.167,875,1680
23284,0.665,0.964,0.136,560,936
23285,0.665,0.094,0.106,474,1371
23286,0.663,0.083,0.061,986,1991
23287,0.664,0.906,0.03,588,855
23288,0.664,0.222,0.061,888,1536
23289,0.663,0.206,0.106,801,915
23290,0.662,0.211,0.091,949,1083
23291,0.661,0.3,0.076,41,324
23292,0.66,0.35,0.091,899,1364
23293,0.66,0.356,0.091,414,1720
23294,0.66,0.331,0.091,721,1133
23295,0.659,0.311,0.106,724,1544
23296,0.658,0.283,0.106,604,1733
23297,0.657,0.233,0.076,116,1035
23298,0.656,0.15,0.061,704,1987
23299,0.656,0.133,0.091,27,1487
23300,0.655,0.175,0.106,891,1297
23301,0.654,0.225,0.136,469,712
23302,0.653,0.219,0.136,8,1397
23303,0.651,0.186,0.076,924,1613
23304,0.652,0.189,0.045,719,834
23305,0.651,0.25,0.03,490,909
23306,0.651,0.233,0.076,175,461
23307,0.65,0.242,0.136,369,718
23308,0.648,0.233,0.076,836,1466
23309,0.649,0.958,0.045,48,462
