id,t,u,v,time_in,time_out
28232,0.813,0.539,0.136,675,1340
28233,0.814,0.519,0.197,840,1517
28234,0.814,0.508,0.227,158,1582
28235,0.814,0.539,0.227,953,997
28236,0.814,0.592,0.242,997,1938
28237,0.816,0.575,0.212,807,1764
28238,0.816,0.431,0.197,120,1220
28239,0.814,0.408,0.167,34,1734
28240,0.814,0.381,0.152,163,1743
28241,0.813,0.347,0.167,989,1329
28242,0.812,0.425,0.106,941,1520
28243,0.812,0.428,0.106,312,1285
28244,0.811,0.406,0.076,78,1940
28245,0.811,0.336,0.061,648,1451
28246,0.81,0.325,0.106,845,1473
28247,0.809,0.5,0.045,707,1125
28248,0.81,0.728,0.03,942,1636
28249,0.81,0.222,0.061,928,1806
28250,0.809,0.25,0.121,339,1381
28251,0.808,0.125,0.015,982,1622
28252,0.809,0.828,0.076,57,430
28253,0.809,0.1,0.061,300,1677
28254,0.808,0.167,0.136,449,1949
28255,0.807,0.197,0.152,294,424
28256,0.805,0.186,0.091,539,1289
28257,0.805,0.161,0.136,966,1379
28258,0.804,0.136,0.136,911,1112
28259,0.804,0.15,0.091,728,1488
28260,0.802,0.258,0.182,414,1298
28261,0.8,0.333,0.167,275,1109
28262,0.799,0.378,0.197,769,842
28263,0.798,0.414,0.197,901,1594
28264,0.798,0.464,0.182,477,1905
28265,0.797,0.422,0.167,787,1465
28266,0.796,0.458,0.167,331,1064
28267,0.796,0.481,0.212,85,676
28268,0.796,0.453,0.242,633,1237
28269,0.795,0.406,0.273,752,904
28270,0.793,0.342,0.303,870,1252
28271,0.79,0.308,0.273,148,1385
28272,0.788,0.347,0.167,109,1656
28273,0.787,0.375,0.152,619,1632
28274,0.786,0.4,0.091,528,1629
28275,0.786,0.414,0.106,267,1116
28276,0.785,0.375,0.167,509,777
28277,0.784,0.35,0.167,986,1892
28278,0.782,0.375,0.061,182,533
28279,0.783,0.25,0.015,532,1091
28280,0.782,0.153,0.121,233,1719
28281,0.781,0.05,0.167,40,1936
28282,0.781,0.986,0.212,829,860
28283,0.782,0.972,0.212,499,1808
28284,0.782,0.031,0.197,829,1026
28285,0.781,0.019,0.182,803,1978
28286,0.782,0.011,0.182,991,1725
28287,0.781,0.1,0.182,94,702
28288,0.78,0.139,0.212,413,649
28289,0.779,0.161,0.227,875,1535
28290,0.776,0.15,0.197,107,1975
28291,0.774,0.133,0.182,429,1921
28292,0.773,0.192,0.182,161,1227
28293,0.77,0.239,0.227,168,1609
28294,0.769,0.261,0.227,537,1745
28295,0.766,0.286,0.242,539,1214
28296,0.764,0.333,0.182,683,1584
28297,0.763,0.336,0.121,806,1515
28298,0.763,0.194,0.091,385,995
28299,0.762,0.089,0.136,464,1955
28300,0.761,0.019,0.167,699,1874
28301,0.761,0.981,0.212,539,1037
28302,0.761,0.011,0.227,87,633
28303,0.761,0.992,0.227,6,883
28304,0.762,0.986,0.258,196,1524
28305,0.762,0.975,0.288,388,1868
28306,0.763,0.994,0.273,251,1048
28307,0.762,0.006,0.242,968,1590
28308,0.763,0.956,0.242,950,1760
28309,0.763,0.925,0.258,539,1642
28310,0.764,0.992,0.227,876,1329
28311,0.763,0.117,0.242,862,1351
28312,0.76,0.169,0.242,855,1003
28313,0.758,0.203,0.242,243,656
28314,0.756,0.225,0.455,525,721
28315,0.749,0.219,0.5,406,819
28316,0.746,0.208,0.379,265,1986
28317,0.742,0.214,0.379,196,826
28318,0.739,0.211,0.348,263,1710
28319,0.735,0.208,0.288,410,1860
28320,0.733,0.222,0.273,370,1121
28321,0.73,0.236,0.273,392,1401
28322,0.728,0.194,0.091,933,1792
28323,0.729,0.797,0.212,256,1570
28324,0.732,0.8,0.364,814,1393
28325,0.735,0.825,0.394,855,1656
28326,0.739,0.839,0.409,288,1819
28327,0.742,0.856,0.394,532,853
28328,0.745,0.883,0.318,479,903
28329,0.747,0.847,0.364,112,420
28330,0.75,0.817,0.439,354,631
28331,0.754,0.828,0.379,794,1962
28332,0.757,0.847,0.288,73,704
28333,0.758,0.853,0.212,529,1989
28334,0.76,0.839,0.152,673,1556
28335,0.761,0.825,0.167,801,930
28336,0.763,0.794,0.167,142,878
28337,0.764,0.781,0.061,408,1772
28338,0.763,0.222,0.061,800,1139
28339,0.763,0.019,0.061,942,1154
28340,0.763,0.956,0.136,143,1697
28341,0.763,0.044,0.167,444,973
28342,0.763,0.075,0.152,744,1815
28343,0.763,0.05,0.106,939,1356
28344,0.762,0.103,0.106,471,1685
28345,0.761,0.139,0.167,842,1747
28346,0.759,0.092,0.182,398,1949
28347,0.759,0.064,0.182,126,1909
28348,0.758,0.081,0.182,69,215
28349,0.757,0.053,0.152,554,1304
28350,0.757,0.072,0.152,79,1335
28351,0.757,0.15,0.212,962,1268
28352,0.754,0.161,0.212,676,688
28353,0.753,0.167,0.242,750,1157
28354,0.75,0.181,0.288,521,1644
28355,0.748,0.156,0.197,538,1521
28356,0.747,0.058,0.121,264,1956
28357,0.747,0.078,0.167,427,848
28358,0.746,0.094,0.182,360,1770
28359,0.746,0.967,0.152,199,1171
28360,0.747,0.892,0.197,965,1839
28361,0.747,0.881,0.152,584,1554
28362,0.748,0.853,0.106,751,990
28363,0.749,0.844,0.106,470,1899
28364,0.75,0.95,0.076,662,923
28365,0.75,0.186,0.106,257,1273
28366,0.748,0.236,0.136,119,221
28367,0.747,0.25,0.045,563,1273
28368,0.747,0.25,0.045,174,1800
28369,0.747,0.125,0.03,37,1712
28370,0.747,0.125,0.076,652,1018
28371,0.746,0.203,0.136,611,1928
28372,0.745,0.258,0.136,266,433
28373,0.743,0.272,0.076,132,652
28374,0.743,0.225,0.076,142,1815
28375,0.742,0.206,0.121,889,1431
28376,0.741,0.197,0.136,122,561
28377,0.74,0.208,0.197,961,1239
28378,0.738,0.206,0.182,732,1444
28379,0.736,0.211,0.152,24,240
28380,0.735,0.244,0.091,115,1310
28381,0.735,0.625,0.045,115,1292
28382,0.735,0.528,0.076,611,1871
28383,0.735,0.558,0.182,449,1561
28384,0.737,0.586,0.258,956,1816
28385,0.738,0.542,0.197,963,1137
28386,0.738,0.453,0.152,339,1111
28387,0.737,0.525,0.091,172,1394
28388,0.739,0.733,0.136,963,1198
28389,0.741,0.164,0.091,169,1986
28390,0.738,0.206,0.273,802,1165
28391,0.735,0.203,0.303,559,979
28392,0.731,0.219,0.288,892,1932
28393,0.729,0.294,0.136,610,1900
28394,0.729,0.533,0.121,788,1909
28395,0.729,0.589,0.152,653,1999
28396,0.731,0.494,0.091,471,1189
28397,0.729,0.292,0.167,454,1329
28398,0.728,0.258,0.212,965,1361
28399,0.725,0.256,0.242,48,1518
28400,0.723,0.264,0.242,221,1481
28401,0.721,0.261,0.152,770,1756
28402,0.72,0.272,0.076,625,1658
28403,0.719,0.325,0.106,415,1199
28404,0.719,0.406,0.106,631,1295
28405,0.719,0.525,0.091,806,1307
28406,0.719,0.339,0.091,125,1233
28407,0.717,0.236,0.152,146,1757
28408,0.716,0.956,0.091,517,1355
28409,0.717,0.911,0.182,393,1490
28410,0.717,0.956,0.182,827,1722
28411,0.718,0.903,0.182,526,982
28412,0.72,0.925,0.106,445,481
28413,0.719,0.147,0.076,305,1860
28414,0.719,0.111,0.061,754,1850
28415,0.719,0.925,0.076,931,1148
28416,0.719,0.078,0.091,759,1567
28417,0.718,0.103,0.03,886,1155
28418,0.719,0.358,0.045,236,997
28419,0.717,0.3,0.121,407,684
28420,0.716,0.319,0.061,390,688
28421,0.716,0.433,0.076,102,1180
28422,0.716,0.478,0.106,246,1031
28423,0.716,0.522,0.045,896,1080
28424,0.716,0.017,0.03,512,1844
28425,0.716,0.161,0.091,592,1997
28426,0.715,0.239,0.182,16,849
28427,0.713,0.247,0.182,733,1777
28428,0.711,0.164,0.106,47,1977
28429,0.711,0.044,0.121,360,1997
28430,0.711,0.086,0.121,234,289
28431,0.71,0.086,0.106,868,1094
28432,0.71,0.094,0.106,189,1356
28433,0.709,0.156,0.076,905,1871
28434,0.708,0.281,0.076,188,637
28435,0.708,0.3,0.076,67,124
28436,0.707,0.192,0.045,395,761
28437,0.707,0.019,0.091,945,1628
28438,0.707,0.986,0.121,53,58
28439,0.707,0.067,0.121,58,1680
28440,0.706,0.094,0.106,969,1033
28441,0.706,0.033,0.106,355,1673
28442,0.706,0.103,0.152,519,1801
28443,0.704,0.15,0.152,947,1282
28444,0.703,0.214,0.091,199,1949
28445,0.702,0.233,0.106,954,1310
28446,0.701,0.167,0.136,56,1539
28447,0.7,0.075,0.121,881,1294
28448,0.7,0.061,0.106,888,1814
28449,0.699,0.05,0.061,774,1007
28450,0.7,0.097,0.061,970,997
28451,0.699,0.175,0.106,833,1763
28452,0.698,0.233,0.106,756,911
28453,0.697,0.3,0.152,887,1543
28454,0.696,0.325,0.167,326,1953
28455,0.695,0.328,0.152,184,672
28456,0.694,0.314,0.197,302,1707
28457,0.692,0.303,0.273,67,1740
28458,0.689,0.306,0.318,412,1125
28459,0.686,0.342,0.273,702,1711
28460,0.684,0.35,0.227,457,797
28461,0.681,0.286,0.197,763,1419
28462,0.68,0.097,0.121,865,1288
28463,0.681,0.958,0.227,675,1281
28464,0.681,0.944,0.288,710,881
28465,0.683,0.939,0.303,503,952
28466,0.684,0.933,0.303,114,1111
28467,0.685,0.939,0.288,30,310
28468,0.686,0.0,0.227,398,1678
28469,0.685,0.017,0.197,185,357
28470,0.686,0.958,0.167,181,542
28471,0.686,0.017,0.106,216,393
28472,0.686,0.186,0.121,930,1120
28473,0.684,0.242,0.136,163,1397
28474,0.683,0.222,0.076,161,1908
28475,0.682,0.167,0.076,494,714
28476,0.681,0.183,0.091,694,870
28477,0.681,0.2,0.045,203,1280
28478,0.681,0.225,0.076,331,1308
28479,0.68,0.156,0.076,990,1873
28480,0.68,0.075,0.121,45,1086
28481,0.679,0.103,0.152,894,1915
28482,0.678,0.144,0.136,25,1112
28483,0.677,0.2,0.106,750,1037
28484,0.669,0.339,0.439,671,1612
28485,0.665,0.35,0.364,49,1217
28486,0.663,0.383,0.258,457,1194
28487,0.661,0.408,0.167,159,1997
28488,0.66,0.297,0.091,142,644
28489,0.66,0.089,0.121,883,1423
28490,0.66,0.047,0.182,960,1210
28491,0.659,0.044,0.227,39,260
28492,0.659,0.075,0.258,321,1312
28493,0.657,0.05,0.227,529,1062
28494,0.657,0.119,0.152,96,242
28495,0.656,0.183,0.152,483,1865
28496,0.654,0.139,0.061,511,1784
28497,0.654,0.125,0.061,655,1021
28498,0.653,0.097,0.121,682,1975
28499,0.653,0.003,0.182,500,1334
28500,0.654,0.003,0.227,362,1406
28501,0.654,0.986,0.197,18,1421
28502,0.654,0.978,0.121,771,1196
28503,0.654,0.081,0.106,113,725
28504,0.653,0.114,0.152,681,861
28505,0.652,0.056,0.152,722,1071
28506,0.652,0.981,0.121,908,1935
28507,0.653,0.089,0.061,175,190
28508,0.652,0.244,0.121,405,1304
28509,0.65,0.239,0.152,132,1140
28510,0.649,0.158,0.106,250,871
28511,0.649,0.106,0.121,295,1111
28512,0.647,0.061,0.136,504,1662
28513,0.647,0.031,0.106,338,634
28514,0.647,0.144,0.121,475,1084
28515,0.646,0.125,0.121,602,1530
28516,0.646,0.064,0.136,39,1735
28517,0.645,0.061,0.152,126,1482
28518,0.645,0.111,0.121,453,1015
28519,0.817,0.875,0.076,195,396
28520,0.819,0.836,0.197,542,1404
28521,0.821,0.903,0.197,161,760
28522,0.821,0.025,0.167,294,1493
28523,0.82,0.108,0.136,286,923
28524,0.82,0.1,0.091,402,777
28525,0.82,0.178,0.121,326,403
28526,0.818,0.219,0.227,931,1461
28527,0.815,0.2,0.242,122,883
28528,0.814,0.186,0.303,741,1384
28529,0.81,0.183,0.303,216,1918
28530,0.808,0.206,0.227,328,633
28531,0.805,0.308,0.091,717,1278
28532,0.807,0.592,0.167,277,1814
28533,0.808,0.553,0.212,646,1768
28534,0.808,0.511,0.182,958,1668
28535,0.808,0.581,0.182,732,875
28536,0.809,0.636,0.227,907,1211
28537,0.811,0.569,0.197,406,1929
28538,0.811,0.533,0.212,676,1576
28539,0.812,0.536,0.242,723,982
28540,0.812,0.558,0.273,582,1922
28541,0.814,0.55,0.273,556,790
28542,0.814,0.525,0.288,626,1318
28543,0.814,0.556,0.273,902,1994
28544,0.815,0.556,0.227,304,1609
28545,0.815,0.575,0.212,25,1071
28546,0.817,0.586,0.197,663,951
28547,0.818,0.533,0.152,810,1628
28548,0.818,0.45,0.152,458,1679
28549,0.817,0.389,0.197,261,1926
28550,0.815,0.386,0.242,525,1512
28551,0.814,0.392,0.288,390,1670
28552,0.812,0.414,0.273,920,1299
28553,0.811,0.414,0.273,343,401
28554,0.809,0.414,0.303,452,595
28555,0.808,0.447,0.288,343,772
28556,0.808,0.444,0.288,302,962
28557,0.807,0.436,0.242,638,1531
28558,0.806,0.5,0.212,376,1447
28559,0.807,0.469,0.227,239,459
28560,0.805,0.408,0.303,497,1434
28561,0.804,0.431,0.303,709,1100
28562,0.802,0.45,0.303,560,1180
28563,0.802,0.45,0.303,881,1394
28564,0.801,0.439,0.288,766,1716
28565,0.8,0.433,0.258,476,1398
28566,0.799,0.478,0.227,379,1834
28567,0.799,0.481,0.167,108,1589
28568,0.798,0.406,0.076,215,899
28569,0.798,0.625,0.03,492,608
28570,0.799,0.656,0.076,859,936
28571,0.8,0.683,0.152,474,1516
28572,0.802,0.708,0.212,491,524
28573,0.804,0.717,0.227,291,686
28574,0.806,0.711,0.242,654,696
28575,0.808,0.689,0.167,761,1766
28576,0.808,0.683,0.091,28,1605
28577,0.809,0.689,0.136,866,1550
28578,0.811,0.669,0.167,643,654
28579,0.812,0.619,0.136,144,1717
28580,0.812,0.603,0.136,948,1297
28581,0.814,0.531,0.152,815,853
28582,0.813,0.553,0.182,164,1955
28583,0.814,0.539,0.197,201,522
28584,0.814,0.508,0.182,752,1072
28585,0.814,0.611,0.167,546,1466
28586,0.815,0.631,0.121,653,1388
28587,0.816,0.625,0.106,522,1436
28588,0.817,0.647,0.152,855,1495
28589,0.819,0.642,0.152,80,995
28590,0.82,0.597,0.121,629,851
28591,0.82,0.567,0.136,190,841
28592,0.82,0.539,0.197,305,630
28593,0.82,0.522,0.197,434,1673
28594,0.82,0.511,0.152,540,1870
28595,0.82,0.511,0.106,595,1450
28596,0.82,0.439,0.045,291,1810
28597,0.82,0.264,0.152,435,1731
28598,0.818,0.322,0.121,85,1011
28599,0.819,0.364,0.152,727,780
28600,0.816,0.342,0.242,121,1503
28601,0.814,0.35,0.197,860,1195
28602,0.813,0.342,0.152,442,1578
28603,0.813,0.397,0.106,564,1759
28604,0.812,0.475,0.106,671,1547
28605,0.812,0.486,0.136,302,1633
28606,0.811,0.5,0.136,399,416
28607,0.812,0.575,0.167,970,1860
28608,0.813,0.625,0.197,159,1776
28609,0.814,0.606,0.167,83,1793
28610,0.814,0.428,0.106,374,451
28611,0.814,0.375,0.091,779,1129
28612,0.814,0.347,0.121,143,1493
28613,0.812,0.311,0.136,915,1452
28614,0.811,0.311,0.045,327,737
28615,0.811,0.25,0.045,570,759
28616,0.81,0.3,0.03,166,487
28617,0.811,0.336,0.061,429,854
28618,0.809,0.317,0.136,59,1896
28619,0.808,0.547,0.076,697,1490
28620,0.81,0.597,0.091,580,1785
28621,0.809,0.375,0.106,720,1975
28622,0.808,0.5,0.03,550,658
28623,0.808,0.614,0.076,70,1489
28624,0.808,0.436,0.091,625,1592
28625,0.808,0.353,0.106,242,1885
28626,0.807,0.264,0.136,285,1314
28627,0.806,0.181,0.076,780,1747
28628,0.806,0.175,0.091,333,1329
28629,0.804,0.208,0.121,95,996
28630,0.804,0.25,0.121,41,1854
28631,0.802,0.267,0.227,640,1836
28632,0.799,0.269,0.182,267,1051
28633,0.798,0.283,0.182,768,1011
28634,0.796,0.325,0.152,887,976
28635,0.796,0.436,0.091,801,969
28636,0.796,0.394,0.136,681,1466
28637,0.795,0.414,0.152,912,963
28638,0.794,0.428,0.197,918,1710
28639,0.793,0.439,0.258,552,1580
28640,0.792,0.428,0.258,242,1970
28641,0.791,0.375,0.212,682,1377
28642,0.79,0.289,0.182,67,1619
28643,0.787,0.236,0.152,696,1865
28644,0.786,0.153,0.091,366,1505
28645,0.786,0.125,0.076,990,1635
28646,0.786,0.161,0.091,169,300
28647,0.785,0.144,0.121,416,1134
28648,0.784,0.119,0.152,24,1437
28649,0.783,0.014,0.121,924,1790
28650,0.784,0.0,0.136,379,628
28651,0.783,0.042,0.152,686,814
28652,0.784,0.994,0.167,798,951
28653,0.784,0.986,0.167,58,1410
28654,0.784,0.983,0.152,846,1148
28655,0.784,0.053,0.136,765,1464
28656,0.783,0.039,0.136,509,1432
28657,0.783,0.047,0.106,434,715
28658,0.782,0.161,0.152,842,1647
28659,0.78,0.2,0.197,446,1120
28660,0.779,0.211,0.212,272,1799
28661,0.777,0.217,0.182,348,1140
28662,0.776,0.225,0.152,673,1446
28663,0.774,0.228,0.152,138,1745
28664,0.773,0.242,0.212,946,1068
28665,0.77,0.25,0.242,283,1357
28666,0.769,0.231,0.212,289,1572
28667,0.766,0.211,0.242,82,1620
28668,0.763,0.197,0.182,58,934
28669,0.763,0.153,0.091,32,1299
28670,0.763,0.039,0.061,533,1551
28671,0.764,0.953,0.242,893,1740
28672,0.764,0.019,0.242,811,1149
28673,0.763,0.992,0.242,937,1742
28674,0.764,0.958,0.242,335,1316
28675,0.764,0.972,0.258,740,1694
28676,0.765,0.008,0.242,515,1525
28677,0.764,0.025,0.227,443,1721
28678,0.764,0.964,0.197,670,707
28679,0.765,0.9,0.182,145,1918
28680,0.767,0.014,0.136,197,1193
28681,0.765,0.183,0.242,338,464
28682,0.763,0.211,0.242,733,1177
28683,0.76,0.225,0.242,574,1183
28684,0.757,0.242,0.258,484,696
28685,0.755,0.247,0.424,615,1594
28686,0.75,0.239,0.485,162,741
28687,0.746,0.239,0.394,922,1314
28688,0.742,0.244,0.379,757,1406
28689,0.739,0.256,0.348,414,710
28690,0.736,0.261,0.288,594,1102
28691,0.734,0.256,0.273,385,857
28692,0.73,0.244,0.258,203,1068
28693,0.729,0.136,0.076,367,1059
28694,0.729,0.803,0.258,210,287
28695,0.733,0.789,0.394,456,713
28696,0.737,0.789,0.394,281,1326
28697,0.741,0.792,0.394,556,1552
28698,0.745,0.808,0.348,365,1147
28699,0.747,0.844,0.273,724,741
28700,0.748,0.831,0.364,148,312
28701,0.752,0.822,0.439,517,1136
28702,0.756,0.831,0.364,757,1163
28703,0.758,0.842,0.242,711,1536
28704,0.76,0.861,0.167,695,1533
28705,0.76,0.853,0.152,85,1442
28706,0.762,0.836,0.152,308,947
28707,0.763,0.808,0.121,162,1356
28708,0.763,0.8,0.03,450,1785
28709,0.763,0.061,0.045,803,1569
28710,0.763,0.919,0.106,77,941
28711,0.764,0.919,0.121,130,1760
28712,0.765,0.075,0.106,270,1392
28713,0.763,0.142,0.136,679,1468
28714,0.763,0.094,0.076,700,1202
28715,0.763,0.125,0.091,204,676
28716,0.762,0.144,0.121,203,656
28717,0.761,0.078,0.121,603,1737
28718,0.761,0.125,0.136,157,1899
28719,0.759,0.15,0.121,43,692
28720,0.759,0.089,0.091,630,1195
28721,0.758,0.169,0.106,978,1042
28722,0.757,0.225,0.182,695,1449
28723,0.755,0.214,0.182,174,847
28724,0.754,0.203,0.197,585,1220
28725,0.752,0.2,0.273,550,1229
28726,0.749,0.167,0.197,674,1870
28727,0.749,0.097,0.121,102,916
28728,0.747,0.131,0.152,732,1764
28729,0.747,0.925,0.152,73,926
28730,0.748,0.897,0.212,739,1303
28731,0.749,0.947,0.182,43,980
28732,0.749,0.956,0.136,179,1603
28733,0.75,0.875,0.091,80,1093
28734,0.751,0.95,0.03,671,1368
28735,0.75,0.25,0.136,656,1833
28736,0.748,0.283,0.152,278,1813
28737,0.747,0.375,0.061,623,884
28738,0.747,0.375,0.045,248,1351
28739,0.747,0.5,0.015,235,1352
28740,0.747,0.339,0.061,273,1322
28741,0.746,0.289,0.152,637,1445
28742,0.744,0.256,0.121,718,1451
28743,0.743,0.2,0.076,453,826
28744,0.743,0.25,0.076,967,1474
28745,0.742,0.294,0.121,360,410
28746,0.741,0.303,0.136,221,485
28747,0.74,0.286,0.182,116,119
28748,0.738,0.25,0.136,862,1824
28749,0.737,0.211,0.152,430,999
28750,0.735,0.189,0.121,132,310
28751,0.735,0.95,0.03,936,1802
28752,0.735,0.25,0.045,744,1538
28753,0.734,0.408,0.106,617,1751
28754,0.734,0.556,0.212,28,1259
28755,0.735,0.553,0.273,968,1648
28756,0.736,0.494,0.242,654,1308
28757,0.735,0.525,0.242,324,1730
28758,0.737,0.569,0.303,946,1885
28759,0.738,0.481,0.303,90,1269
28760,0.736,0.392,0.303,982,1759
28761,0.735,0.331,0.288,666,1709
28762,0.732,0.286,0.303,273,342
28763,0.729,0.294,0.212,485,1801
28764,0.728,0.439,0.121,648,1502
28765,0.728,0.533,0.212,892,1622
28766,0.729,0.514,0.258,462,1860
28767,0.729,0.425,0.258,550,1689
28768,0.727,0.375,0.242,292,1962
28769,0.725,0.325,0.258,504,807
28770,0.722,0.297,0.227,315,1857
28771,0.721,0.278,0.121,79,447
28772,0.72,0.228,0.076,689,1123
28773,0.719,0.203,0.106,532,572
28774,0.717,0.192,0.091,601,1411
28775,0.717,0.836,0.015,474,698
28776,0.719,0.125,0.03,142,359
28777,0.717,0.15,0.121,34,1221
28778,0.717,0.897,0.136,347,1517
28779,0.719,0.883,0.212,115,1980
28780,0.72,0.953,0.167,516,699
28781,0.72,0.028,0.106,73,1676
28782,0.72,0.178,0.106,763,765
28783,0.718,0.125,0.03,595,620
28784,0.72,0.836,0.091,231,1588
28785,0.72,0.106,0.076,307,1587
28786,0.719,0.178,0.091,670,1697
28787,0.718,0.242,0.076,63,1733
28788,0.717,0.214,0.076,264,1904
28789,0.717,0.136,0.076,788,1747
28790,0.716,0.183,0.091,563,997
28791,0.715,0.186,0.03,947,1226
28792,0.715,0.728,0.045,423,1007
28793,0.716,0.575,0.03,655,1256
28794,0.716,0.331,0.136,781,1510
28795,0.714,0.314,0.197,443,1374
28796,0.712,0.289,0.152,929,1048
28797,0.712,0.081,0.03,591,1120
28798,0.713,0.036,0.061,725,1657
28799,0.712,0.169,0.106,320,1667
28800,0.71,0.15,0.061,50,1516
28801,0.711,0.169,0.076,108,1398
28802,0.709,0.2,0.121,541,1834
28803,0.708,0.2,0.106,695,1465
28804,0.707,0.15,0.061,131,1036
28805,0.708,0.019,0.061,676,1054
28806,0.708,0.969,0.061,596,1714
28807,0.708,0.925,0.045,266,584
28808,0.708,0.125,0.076,860,1831
28809,0.707,0.1,0.091,826,1396
28810,0.707,0.036,0.076,466,1328
28811,0.707,0.139,0.106,888,1083
28812,0.705,0.164,0.167,223,1304
28813,0.703,0.15,0.167,1,1583
28814,0.702,0.111,0.121,400,1109
28815,0.702,0.106,0.136,583,1866
28816,0.702,0.117,0.106,644,702
28817,0.701,0.161,0.091,378,1536
28818,0.7,0.186,0.061,14,1973
28819,0.701,0.308,0.045,648,655
28820,0.7,0.317,0.136,35,1843
28821,0.698,0.331,0.182,598,924
28822,0.696,0.344,0.242,415,1851
28823,0.694,0.383,0.242,783,1706
28824,0.693,0.408,0.258,847,1657
28825,0.692,0.392,0.288,369,936
28826,0.69,0.358,0.303,114,1347
28827,0.687,0.328,0.348,49,269
28828,0.684,0.331,0.242,378,1795
28829,0.683,0.233,0.076,512,1808
28830,0.682,0.044,0.182,724,1884
28831,0.682,0.981,0.273,180,1060
28832,0.684,0.942,0.318,365,1705
28833,0.685,0.953,0.303,209,915
28834,0.685,0.939,0.288,340,1042
28835,0.687,0.928,0.273,151,1068
28836,0.687,0.95,0.212,904,1954
28837,0.688,0.042,0.167,389,703
28838,0.687,0.072,0.136,479,1095
28839,0.687,0.994,0.076,228,944
28840,0.687,0.181,0.076,469,1493
28841,0.685,0.253,0.152,387,899
28842,0.684,0.261,0.152,909,1852
28843,0.683,0.25,0.061,322,449
28844,0.683,0.242,0.061,536,1668
28845,0.682,0.267,0.106,126,962
28846,0.681,0.336,0.091,546,1700
28847,0.68,0.45,0.121,603,751
28848,0.68,0.489,0.106,483,1380
28849,0.68,0.364,0.136,455,1648
28850,0.666,0.347,0.364,151,1509
28851,0.663,0.306,0.227,937,1348
28852,0.662,0.2,0.136,845,1066
28853,0.661,0.019,0.121,249,1178
28854,0.662,0.967,0.197,996,1004
28855,0.662,0.006,0.258,70,429
28856,0.662,0.014,0.258,65,721
28857,0.662,0.031,0.258,298,1108
28858,0.661,0.078,0.273,572,667
28859,0.66,0.061,0.242,905,917
28860,0.66,0.05,0.212,873,1510
28861,0.658,0.122,0.227,753,1409
28862,0.657,0.147,0.212,114,1457
28863,0.655,0.083,0.121,397,1927
28864,0.656,0.019,0.121,280,1043
28865,0.655,0.989,0.182,858,1058
28866,0.656,0.967,0.227,528,1522
28867,0.656,0.033,0.182,648,1853
28868,0.655,0.097,0.121,782,1665
28869,0.654,0.075,0.045,755,1597
28870,0.655,0.061,0.061,50,1723
28871,0.654,0.111,0.121,146,1505
28872,0.654,0.094,0.106,270,1547
